Date,Open,High,Low,Close,Volume
2019-08-08,3217.420239291992,3234.0133533319677,3185.788732478769,3205.575365692682,7709680.0
2019-08-09,3116.868152577516,3134.203460441266,3081.50364059856,3105.8394752106674,1647990.0
2019-08-12,3104.2054060994183,3116.1744118385045,3084.908194715576,3098.816172511076,11309529.0
2019-08-13,3189.146396509649,3218.818056419993,3188.1345933707557,3196.925508749009,7830279.0
2019-08-14,3204.295899127279,3213.276699774741,3148.2882555675164,3183.591983423448,11361572.0
2019-08-15,3147.408192087997,3178.143794502277,3130.246225524093,3141.9946051385023,6547351.0
2019-08-16,3140.460770158871,3144.1110993987713,3099.401424510609,3123.655766188449,10362285.0
2019-08-19,3040.425434819971,3066.4299305276722,3023.6425982078717,3047.639808369265,6335448.0
2019-08-20,3009.6812449137237,3027.224966116227,3004.507230260912,3020.348363788156,2432984.0
2019-08-21,3026.0476963311635,3042.722036286988,3024.182928588308,3032.080530305756,9224923.0
2019-08-22,3094.102047583108,3099.9516760355627,3066.5336975203004,3079.107792127891,11897919.0
2019-08-23,3146.699705337798,3157.386641489228,3122.489679393733,3145.092130008425,11115594.0
2019-08-26,3145.062867972373,3174.9259586410594,3115.4905042675655,3131.031765735888,5472524.0
2019-08-27,3142.020472806997,3156.1033593023953,3128.8616176298037,3144.8714527039833,7551151.0
2019-08-28,3144.7233277810924,3156.089182801105,3111.759884385094,3136.7681688308026,6656796.0
2019-08-29,3080.4385131323734,3090.8852094705467,3069.873259677057,3080.7768414371935,8141794.0
2019-08-30,3067.976253519399,3104.657007404707,3062.2006480189866,3087.100677779596,2956608.0
2019-09-02,3096.085412058236,3105.8827551554023,3065.295787714373,3082.7899851502007,10588457.0
2019-09-03,3138.9519016548375,3181.7698536819007,3112.0616130963635,3145.6555062707876,4816118.0
2019-09-04,3148.7656788390186,3210.5192853776,3144.532728411257,3170.8921248679903,11778654.0
2019-09-05,3114.105775142847,3138.503952483832,3104.9920160318493,3129.22882504085,10501099.0
2019-09-06,3091.2471309458765,3160.102151809717,3091.102187431748,3130.1896847718285,4327647.0
2019-09-09,3178.7321002587437,3194.9612817274283,3151.160373111119,3177.229793956734,11142839.0
2019-09-10,3150.276795277018,3163.1236942729006,3141.0530610031647,3154.7451696531584,7158428.0
2019-09-11,3166.9363594605657,3184.185522194965,3158.5708214914516,3175.2776775327234,3985839.0
2019-09-12,3312.361357311876,3313.845934887079,3235.2802850598487,3269.257414711573,2566214.0
2019-09-13,3224.548475647699,3243.011920947207,3201.6334629850453,3222.819099024948,4892417.0
2019-09-16,3243.4322597185537,3271.4144554621557,3232.2273692283934,3255.3522621454285,9606738.0
2019-09-17,3321.852290367912,3379.7853661861614,3279.815536389598,3317.993557908931,9701745.0
2019-09-18,3429.89882374843,3439.3826753123444,3421.3996640225205,3429.446899714952,2279239.0
2019-09-19,3481.1783487891944,3503.0867684132654,3409.208944178504,3467.442164372735,11392479.0
2019-09-20,3475.082175009725,3494.83250490093,3454.7742719744524,3474.4126462243366,11380948.0
2019-09-23,3418.2304997294777,3444.119126609676,3390.208738203928,3419.3748407381686,10358813.0
2019-09-24,3380.3707802603544,3403.0404409039925,3350.540167090163,3366.4415572891708,10911729.0
2019-09-25,3258.344585487787,3278.5165163068277,3249.1054534207283,3268.7340991754113,8544143.0
2019-09-26,3262.4130761317833,3276.393924056464,3241.650946888674,3257.8270874425943,6483974.0
2019-09-27,3350.3447097809403,3386.196020289217,3297.0596589192814,3340.347975972981,3518943.0
2019-09-30,3357.923978468441,3385.3307690378206,3304.145765197781,3337.2346575604633,7922475.0
2019-10-01,3353.287861517428,3386.3442465906587,3318.6423472162355,3349.9587212620927,10106985.0
2019-10-02,3383.568710374143,3386.6160799435556,3343.6695496380157,3370.220520663344,6622830.0
2019-10-03,3378.262699121273,3416.3559398106827,3332.5935064998403,3370.346745698546,9509569.0
2019-10-04,3404.5799033350977,3428.0202055972004,3397.523003380858,3410.745171078277,4169506.0
2019-10-07,3394.83712304945,3445.3244100639445,3389.2344769502297,3426.8002432291623,9824108.0
2019-10-08,3498.7307568412093,3530.854479854126,3490.5595688466915,3515.665676416425,11716934.0
2019-10-09,3554.712324835257,3555.929775484314,3495.935345114137,3528.2985070103905,9366601.0
2019-10-10,3473.3636422594786,3503.2960753010047,3462.9542589234766,3487.753445329135,5005571.0
2019-10-11,3436.2813104895235,3458.094136815669,3424.8866981287338,3441.8570259317326,10113881.0
2019-10-14,3467.0852206223717,3510.810273142492,3416.0216149401094,3474.76874417835,5644370.0
2019-10-15,3499.9451958621444,3500.858062256636,3477.1054013448083,3488.3415547400195,5560878.0
2019-10-16,3524.358576281931,3548.0937685157874,3495.4628952326457,3525.84222422724,2026067.0
2019-10-17,3510.427420712321,3547.508162576719,3461.564445633506,3524.9313166073316,3814093.0
2019-10-18,3557.5217363629026,3580.46920447778,3471.2795839370738,3515.2015919229348,10658048.0
2019-10-21,3517.795496446803,3545.506698117089,3478.0261757568724,3515.147149565397,5632727.0
2019-10-22,3536.9341509880924,3542.222426564878,3476.043757612596,3511.2572675793604,5106339.0
2019-10-23,3536.1726607161777,3558.926764217192,3466.3343744008343,3519.583307854728,6552112.0
2019-10-24,3433.5456180737974,3461.6186544665698,3398.7910000104343,3436.1269717720975,1917560.0
2019-10-25,3597.3949288495032,3617.5698899078598,3545.007591189041,3579.9162283455103,6947948.0
2019-10-28,3604.7898242881056,3643.5859166374694,3594.9450704088927,3629.6998126094577,10921742.0
2019-10-29,3566.6398054376727,3606.675054792174,3555.430103206584,3589.175682067269,11427528.0
2019-10-30,3576.3248924983905,3624.071091083553,3557.527236482935,3585.186097003481,5088089.0
2019-10-31,3657.180258561521,3672.9732245590917,3589.2854785587615,3624.3473007173106,1061351.0
2019-11-01,3774.824327954835,3787.1223591897055,3730.212842371913,3747.1445103199235,4275366.0
2019-11-04,3771.793287584178,3802.8462306922747,3740.4826611984163,3764.0486901890185,2323166.0
2019-11-05,3705.6409776756054,3737.285365849362,3694.377830351028,3715.766534773186,11353590.0
2019-11-06,3775.906914610022,3778.239701705027,3712.3709812498832,3748.2318871085736,6599429.0
2019-11-07,3745.846904242327,3760.751277218956,3742.6213253465194,3749.000614280755,5050322.0
2019-11-08,3707.8865339876575,3714.434975665726,3683.1281463421124,3693.4658872337372,11405157.0
2019-11-11,3648.843294055013,3694.9429355783714,3579.9752963341653,3640.7134790515915,11896961.0
2019-11-12,3549.3140211851373,3590.902841213764,3549.1851343234734,3571.191859728471,11259747.0
2019-11-13,3641.5104381895935,3642.3804004228077,3614.578526726907,3627.2523124370473,6573983.0
2019-11-14,3674.089226245033,3710.8845609322625,3627.328445430301,3658.301959322336,10508386.0
2019-11-15,3614.850907849425,3656.3917516811603,3597.9540764301782,3627.7355224460835,8643042.0
2019-11-18,3595.022304643703,3622.2564532196443,3594.6452520521293,3606.856912200231,9277594.0
2019-11-19,3582.654403870753,3594.679380401742,3524.933277279977,3564.589204281258,10229212.0
2019-11-20,3529.020588482064,3540.062658231894,3486.3977281571097,3519.8135680733817,8757435.0
2019-11-21,3584.854990260067,3595.141164401145,3537.9456216900703,3559.816400366791,5737425.0
2019-11-22,3547.33489698497,3579.661673607464,3525.129243650878,3551.7460304640276,5515865.0
2019-11-25,3589.700128264011,3610.145813197557,3513.7165871779926,3564.6692261130206,6284927.0
2019-11-26,3523.014008820603,3555.8599797956736,3490.593584768554,3526.6575879988545,10959715.0
2019-11-27,3363.2120278688985,3377.576410680065,3361.3890590315623,3368.756812053606,10963734.0
2019-11-28,3380.675447279691,3408.2403851246304,3362.5045346454203,3385.5972058865386,10786902.0
2019-11-29,3429.2041453014767,3447.1530870233455,3411.766510608653,3427.9331270488733,2146041.0
2019-12-02,3403.8246999699777,3406.1319735607044,3348.9362941570625,3391.0066109712934,4854503.0
2019-12-03,3371.947808468632,3398.428075474983,3345.1308127598413,3376.589577560354,1332858.0
2019-12-04,3377.598474876782,3413.574316505549,3311.0125394651823,3360.2723306581393,1728299.0
2019-12-05,3421.3556849147444,3476.95982933773,3409.1594388603085,3449.2864460232518,7948485.0
2019-12-06,3541.673212180401,3564.320123271639,3487.9165169938115,3524.3574160237745,7225586.0
2019-12-09,3551.897624476044,3574.846028656329,3478.4684458145894,3527.554238556116,1221524.0
2019-12-10,3565.669454679489,3635.9997363520283,3544.1732465381324,3589.673174666282,4342699.0
2019-12-11,3601.365155996449,3680.181950435311,3596.4627959671448,3618.5105177213054,11670309.0
2019-12-12,3581.0210508271407,3624.7680050690733,3553.434340205988,3606.2205578202206,6905392.0
2019-12-13,3663.332359548221,3691.840841995165,3633.147919027468,3675.2176243458944,4470000.0
2019-12-16,3713.251784319708,3730.3742174651456,3703.444596849279,3717.530777729219,6472759.0
2019-12-17,3649.417440803222,3695.715089040102,3614.5355686718085,3637.294471156657,2655466.0
2019-12-18,3730.5404617919367,3779.4725328902555,3660.0873069794757,3719.7311751259867,5563162.0
2019-12-19,3716.0663783224527,3758.9351583297434,3702.0477738802138,3728.473080274349,9993714.0
2019-12-20,3602.4444797104193,3615.480924882314,3549.613648631179,3586.455220350286,1508057.0
2019-12-23,3540.197142538227,3596.3963796160474,3515.4338160628918,3575.098501233538,1049156.0
2019-12-24,3495.658664484527,3511.5839699014264,3466.514226676901,3489.217534344689,10351628.0
2019-12-25,3442.029290877643,3470.6526953709185,3424.700901769562,3441.565290913216,2878027.0
2019-12-26,3542.0172273738904,3571.493043385868,3526.0717849302787,3558.9263873944215,2288131.0
2019-12-27,3557.699169909462,3581.4441664311425,3535.6881919955267,3561.6732946647335,4131218.0
2019-12-30,3551.0943539462687,3572.1949151199574,3529.5651429678073,3555.7699184293488,8614029.0
2019-12-31,3604.2841552788564,3670.6913974206186,3587.713137768719,3644.4380789053816,2898255.0
2020-01-01,3704.1077417677666,3706.06903556191,3644.8824824952794,3672.231147818146,4122627.0
2020-01-02,3660.4669596212893,3689.0706539932107,3636.141973790009,3660.7355193239414,7251859.0
2020-01-03,3760.3024653010443,3783.6467079011472,3758.2304445882414,3767.8839327100864,7946073.0
2020-01-06,3771.992683670693,3814.766492673895,3751.3116851737514,3784.817033699562,7318255.0
2020-01-07,3826.6086202888027,3863.8332260024918,3803.6454145852726,3837.6173193766385,10360727.0
2020-01-08,3832.9523246882377,3883.2418005095783,3779.8331543601203,3818.0606090930473,7862857.0
2020-01-09,3827.5331238712834,3880.9805676218853,3812.7061014076967,3841.2475444825636,7049841.0
2020-01-10,3885.9663039099014,3933.457383366432,3867.6903348356923,3884.225371150563,3065937.0
2020-01-13,3960.2640593701867,4000.892532060235,3909.895136280848,3959.515003104859,11226254.0
2020-01-14,3982.8710696228372,4064.974441741068,3978.1307255849133,4010.6738327551398,3026804.0
2020-01-15,4032.3570727236643,4085.674932658201,4026.9767726003456,4051.601572912512,1547247.0
2020-01-16,4179.955872688393,4190.9975129731065,4108.930484972926,4165.357566316502,7389752.0
2020-01-17,4177.974252683625,4221.287194461131,4153.387835979987,4179.265726280749,11230126.0
2020-01-20,4193.888005074519,4206.260622044858,4113.870143733069,4158.705718137827,7268866.0
2020-01-21,4097.174040096135,4100.250307849653,4071.1069074205748,4087.7112580803846,7139019.0
2020-01-22,4113.98387475382,4124.902990912809,4094.180055855308,4102.3567337574905,1191725.0
2020-01-23,4131.645547903188,4146.979328339436,4128.536440037761,4138.796681415477,6756429.0
2020-01-24,3999.166248936289,4014.8090973332655,3952.4560651874694,3985.0074842625763,4809218.0
2020-01-27,3910.4495443806823,3971.50195706897,3901.315276004305,3928.3044071364093,5240119.0
2020-01-28,3855.629230495179,3862.3470847559693,3832.217941656952,3853.226910736756,2987284.0
2020-01-29,3792.991128448618,3822.169768138358,3759.090277357706,3774.678781028944,8552898.0
2020-01-30,3814.7716960222706,3827.827480400805,3722.1447510268927,3772.2033158910754,5085690.0
2020-01-31,3815.3626622632364,3840.2491557263756,3746.719026212648,3797.9805666329084,6250211.0
2020-02-03,3799.103660695917,3855.241309008514,3796.471532772095,3820.0143544109683,8480311.0
2020-02-04,3797.1241047179215,3815.1223295647796,3772.8351325584435,3793.0605328061515,9500197.0
2020-02-05,3842.7698692196673,3970.842853052679,3838.3797215899117,3906.8546754150316,8161516.0
2020-02-06,3839.92462797948,3875.0841149383787,3836.5063197724103,3851.8438782755684,3233405.0
2020-02-07,3838.254466740314,3855.1179928795486,3786.596460426618,3828.26529064913,7517665.0
2020-02-10,3819.53042226631,3838.61225678112,3726.906630384817,3778.6687230581947,11437993.0
2020-02-11,3784.641677491402,3817.848376452515,3753.250121809247,3793.4110069785447,11003235.0
2020-02-12,3866.0397811792877,3882.883844577298,3799.461521192042,3855.2239236569067,1530141.0
2020-02-13,3816.1101738110183,3822.8306445368758,3798.2019285744423,3811.375414181912,1283241.0
2020-02-14,3881.0044355915143,3884.7697529194047,3862.1844421310843,3874.4279391353775,1577800.0
2020-02-17,3824.547821052155,3841.4746134224824,3716.864963824741,3781.1536017449935,3489020.0
2020-02-18,3728.87210791058,3784.34628424467,3718.941343647148,3753.489910018618,9103942.0
2020-02-19,3755.5459066440026,3808.9778405052393,3744.8453513756313,3779.361106317602,11657997.0
2020-02-20,3863.64512760985,3882.5170539456853,3862.3956287668684,3875.679106131208,3976173.0
2020-02-21,3983.507106134375,3991.688626669807,3893.893655712186,3953.604597274772,11753256.0
2020-02-24,3928.9390830072666,3973.4696131338437,3907.236849544427,3941.5262535936854,5376947.0
2020-02-25,3998.7610762719755,3998.8019948909478,3935.5841716261907,3974.4711830745628,9085188.0
2020-02-26,3989.9459167180735,4027.2906194080374,3933.1977562381326,3968.376250741972,3521618.0
2020-02-27,3969.862679550831,3970.9640608873756,3917.6828883363505,3948.5872028173217,1992718.0
2020-02-28,3982.0602366679523,3983.2944935782216,3961.8668085601903,3973.254956652769,9688860.0
2020-03-02,3896.4827533498437,3936.9516416742717,3872.3349967646645,3916.106418469403,1624718.0
2020-03-03,3906.7666158227476,3953.8349307616195,3887.2854923872233,3915.389874054978,5245641.0
2020-03-04,3828.2354790756763,3871.277570722645,3761.3602521396906,3828.1679630234585,6663600.0
2020-03-05,3761.653846190138,3772.8928940745077,3730.922767372063,3748.94767042322,3810943.0
2020-03-06,3784.26282935476,3810.1454287145375,3689.32946233865,3756.7384882874317,10409926.0
2020-03-09,3886.348986549342,3890.0777064894214,3851.658067068829,3870.7746203270444,4382550.0
2020-03-10,3829.827417175003,3879.375421000903,3805.601842428122,3837.991466959169,5049057.0
2020-03-11,3933.404489310517,3955.886870497715,3915.6038048544133,3937.23353548682,6613205.0
2020-03-12,3879.860021522788,3892.2069105551304,3836.5421090541004,3864.9112753377485,7648590.0
2020-03-13,3849.279109327449,3869.5219046369334,3834.0365148110996,3849.275886808168,6597286.0
2020-03-16,3902.8831219340614,3923.681333718621,3865.229267650763,3888.5200150528235,6145593.0
2020-03-17,3992.5182603895473,4032.707776451568,3992.4517766355993,4009.9212935002015,9605014.0
2020-03-18,4051.2192338271525,4056.5712607833593,4006.3492895668946,4034.6143348485225,11332456.0
2020-03-19,4087.114329792952,4089.8187337857066,3991.0908552475717,4047.9589447177786,2746781.0
2020-03-20,4060.0266044753826,4075.5324305251875,4029.301372402595,4049.5638523001803,6747167.0
2020-03-23,4192.896847400409,4209.695642997498,4090.341322488034,4148.698480506424,9172081.0
2020-03-24,4144.162268583237,4175.311977995275,4138.8009387730335,4154.952750118353,3602358.0
2020-03-25,4280.824402607701,4310.4352123111075,4250.843141432399,4280.900725442133,8206121.0
2020-03-26,4239.863053716058,4308.881304739497,4224.988825014701,4274.543339096464,3701157.0
2020-03-27,4290.761513923869,4305.405661983781,4270.228965181346,4286.289612344441,10370893.0
2020-03-30,4266.250652013891,4332.332276152946,4249.846994555708,4306.1166774961,10168095.0
2020-03-31,4272.33483858645,4296.767262714152,4258.105064751379,4271.8865839062055,3353869.0
2020-04-01,4293.045697596608,4352.812054340287,4245.714643478826,4306.5603509439425,10244264.0
2020-04-02,4301.450414104102,4360.185050894505,4264.822640721914,4310.743543906703,6536931.0
2020-04-03,4327.844973452823,4370.933071632415,4307.642715790746,4340.180137374932,11299638.0
2020-04-06,4395.610737027021,4414.298376566486,4351.322310427301,4390.258566477127,9656997.0
2020-04-07,4274.381097883928,4389.218888825917,4272.515526781746,4333.409104367825,5549686.0
2020-04-08,4373.762935338644,4412.198713286089,4350.657714540477,4387.723073141711,1209579.0
2020-04-09,4442.9441885807355,4492.275459771711,4401.828060635584,4442.142420882513,2467918.0
2020-04-10,4384.244162060112,4390.17430162359,4292.916572241767,4343.015377920856,8624170.0
2020-04-13,4389.474651489254,4413.006608902168,4341.264552808439,4369.917128135937,4943305.0
2020-04-14,4402.347285141052,4421.4025202553075,4376.956550858918,4403.020567301912,11151030.0
2020-04-15,4344.618293750221,4364.383946704995,4335.290331091526,4350.764106082536,3208490.0
2020-04-16,4287.703932533687,4375.834520387285,4274.011755612082,4346.00238105951,2626421.0
2020-04-17,4377.660286640689,4426.059694687889,4373.845574406833,4387.983655356917,10159970.0
2020-04-20,4337.665957880699,4415.516871139825,4319.788004135596,4381.584766466223,3325537.0
2020-04-21,4360.372148909704,4376.345514513378,4346.0209529896065,4354.380814204048,4482010.0
2020-04-22,4322.820930649802,4335.143754630565,4266.502797419837,4313.683965838354,6005320.0
2020-04-23,4300.7209068568445,4330.6760212891395,4299.7426066656,4316.417590778022,7574193.0
2020-04-24,4481.389516227623,4547.021531206662,4441.755458466796,4479.0953961408995,9627492.0
2020-04-27,4532.212977582964,4542.542620551036,4507.214574325558,4530.433415938711,7651786.0
2020-04-28,4600.1537266470295,4617.0473886171085,4589.832485092572,4605.604279111315,2547967.0
2020-04-29,4651.524679949633,4658.90919154608,4613.808146821414,4635.381703450113,4202944.0
2020-04-30,4623.702867788886,4638.0574174021385,4588.129723696456,4617.359630653418,5817609.0
2020-05-01,4668.359397636285,4708.759948412121,4624.559673431409,4669.7526189894315,2341434.0
2020-05-04,4637.076989200933,4639.322910934984,4601.698684455912,4625.767738286442,10489596.0
2020-05-05,4564.425150425772,4614.3351204889195,4556.983718537672,4591.326292031821,9775421.0
2020-05-06,4575.566513451939,4644.690287671404,4563.956887754451,4594.887916062327,11822618.0
2020-05-07,4563.987157712128,4611.723539645039,4531.822193265297,4569.666835415154,3135354.0
2020-05-08,4376.227378542375,4445.277218051753,4362.975763570594,4396.51128624957,3368010.0
2020-05-11,4521.201850005034,4522.93111285103,4449.404460172616,4474.319547485736,3275834.0
2020-05-12,4449.989811186085,4450.679741413042,4426.475871831032,4442.028666361842,7157563.0
2020-05-13,4389.158924588292,4427.286369826659,4341.345385152534,4377.34547876906,8800146.0
2020-05-14,4454.579957471556,4508.471412166264,4348.409471284509,4428.705464546776,4347536.0
2020-05-15,4393.433002553156,4403.627215557047,4328.239415102689,4354.51717730202,8111515.0
2020-05-18,4314.06489568841,4346.838086382495,4250.852019367041,4321.253757494546,1724475.0
2020-05-19,4323.233760226195,4334.465374250091,4307.1685066147165,4327.500319566366,4193784.0
2020-05-20,4495.818921565222,4502.2721266848785,4406.459115356423,4433.588258858846,2792370.0
2020-05-21,4413.953555859564,4414.595167452812,4358.102661456322,4384.707499081926,2020680.0
2020-05-22,4382.868294881967,4387.305278979733,4348.73632617904,4368.581471123984,4412158.0
2020-05-25,4465.433632159102,4481.1204230226385,4367.324340270002,4404.022916855467,10348227.0
2020-05-26,4384.929951544913,4419.253179693307,4371.366124570976,4387.249072052006,11811895.0
2020-05-27,4390.348879628768,4397.8737735223085,4359.582488705037,4373.835920533725,6455264.0
2020-05-28,4453.665266205154,4554.0374535611145,4427.18344030698,4500.002916608769,7553392.0
2020-05-29,4470.906986707464,4549.079542977431,4435.043396320008,4513.032118106515,1415240.0
2020-06-01,4626.744381531053,4715.973571441662,4591.82566614251,4652.90729024434,4672908.0
2020-06-02,4613.2035762481055,4618.776996970565,4593.893806111438,4607.944976214183,5424072.0
2020-06-03,4564.072422335901,4614.058984511431,4544.715917821588,4577.737179458773,4887439.0
2020-06-04,4535.872528226419,4602.191625543205,4510.70293382525,4577.099615270801,3779877.0
2020-06-05,4615.909288780379,4667.179345736425,4615.229952066628,4643.68736054343,3441249.0
2020-06-08,4705.928626830777,4732.898661787741,4669.691213957191,4698.072882554898,1616152.0
2020-06-09,4675.749962340459,4683.090454601643,4641.4528318260045,4664.094755734436,6983630.0
2020-06-10,4881.721462650807,4906.5992403010705,4847.322485364613,4875.739513270831,9533204.0
2020-06-11,4901.21523708768,4938.168245221105,4895.117566940195,4910.603762726747,8317093.0
2020-06-12,4912.085124533746,4990.272138189382,4880.569166893667,4929.308029072663,7789712.0
2020-06-15,4852.824877859019,4900.688437486223,4818.668497810262,4862.862086867822,7064090.0
2020-06-16,4875.333936123799,4896.51330109191,4837.9676482495925,4870.4655245190415,2617570.0
2020-06-17,4964.139589348399,4968.5145639542825,4923.648395918957,4951.845983228995,1832929.0
2020-06-18,4830.098178420584,4940.040600152825,4808.1337613922715,4863.829684438118,4276014.0
2020-06-19,4932.133128601644,4935.700806373995,4858.708523580581,4909.408886724592,4943963.0
2020-06-22,4926.748574740959,4973.789387509844,4888.43506971516,4919.23493877733,11294886.0
2020-06-23,4958.0051171173845,4973.698421896438,4928.35273010181,4953.127450547576,6587647.0
2020-06-24,4960.2739290578465,4981.309564854788,4955.8690220124845,4970.570767377366,10763646.0
2020-06-25,4926.262361681611,5070.138975448392,4902.212076079061,4980.668943834942,11113942.0
2020-06-26,4883.516931100903,4901.690254545276,4875.385059275558,4887.482783269863,1018383.0
2020-06-29,4867.787683372215,4900.591141881947,4797.022513006903,4838.143238442311,2568212.0
2020-06-30,4859.863232253832,4904.433908581463,4818.042259614941,4862.3577790342815,2066355.0
2020-07-01,4885.8396311395345,4916.313812049757,4850.554328802861,4888.8875290304595,1131640.0
2020-07-02,4842.976864918715,4855.852755219629,4815.4642372179915,4836.153682009339,4520318.0
2020-07-03,4830.005499390947,4871.9708700115,4756.995481579577,4826.2970803002545,1796017.0
2020-07-06,4901.79859412556,4903.933945625043,4801.682253741743,4843.447039012433,9373832.0
2020-07-07,4713.243266809084,4734.3186007413715,4703.776278880241,4717.992866898876,8037702.0
2020-07-08,4719.422258166282,4804.510404110837,4666.375907622347,4733.914022733979,7226020.0
2020-07-09,4655.012424176795,4689.6396362104415,4641.629390812606,4656.11956924458,3791691.0
2020-07-10,4561.77027029957,4575.058658039452,4489.286064008593,4538.69075477697,7897662.0
2020-07-13,4530.930939923111,4553.419261084042,4473.70962165442,4514.960000211633,4377597.0
2020-07-14,4559.117366548339,4610.875427495523,4499.23953631098,4567.249219099078,7082728.0
2020-07-15,4689.334738197823,4732.749400270336,4603.64636395278,4672.479459003195,11362962.0
2020-07-16,4793.760910475764,4831.651564413802,4793.550152239135,4819.02269681712,2253910.0
2020-07-17,4747.836357210675,4753.86318221464,4620.16769502625,4691.519276279928,9283014.0
2020-07-20,4721.533840231668,4802.131099079593,4665.995132933195,4749.9821903397315,2161351.0
2020-07-21,4768.475578750359,4815.753334208507,4746.250028383296,4769.70368405482,8375735.0
2020-07-22,4917.106046640544,4938.096986131504,4887.33201772999,4917.422649098769,2707957.0
2020-07-23,4950.794959519532,4984.186650354528,4943.947015943834,4968.955792726506,6995068.0
2020-07-24,4953.106102439785,5000.456812225016,4933.662930322261,4968.049261896005,4541836.0
2020-07-27,4966.051405142768,5005.415708590658,4945.163193081549,4975.892938709543,1750516.0
2020-07-28,4907.652245476433,4935.607065304139,4899.352030593169,4913.190292763087,2308127.0
2020-07-29,4978.200345179736,5017.239151121476,4926.501848959361,4983.761579415786,6102436.0
2020-07-30,5103.696558824068,5121.715643619518,5033.082193670222,5067.334540035156,9084755.0
2020-07-31,5043.0098302084525,5053.576298624357,5018.721235625327,5037.323574934475,5483609.0
2020-08-03,5018.894653822663,5074.5369114746745,4933.182741633035,4994.890338398419,3654047.0
2020-08-04,4963.369982623724,5031.535911121822,4918.894222158845,4952.8260001106355,9284833.0
2020-08-05,4912.145301273291,4977.049095961229,4901.529245202159,4933.400396172109,6467389.0
2020-08-06,5145.52010953024,5192.854784011156,5122.478409379983,5156.0827589933215,3466438.0
2020-08-07,5227.812164020512,5260.142733337653,5171.222932059623,5204.606558659842,6402815.0
2020-08-10,5182.461890427621,5187.147298167237,5106.053276799152,5142.723295746214,7910855.0
2020-08-11,5098.288428812516,5109.373439019339,5032.337173394019,5069.084004578076,8515086.0
2020-08-12,5147.005097351394,5162.155719060925,5030.574934692334,5088.7937315128165,11102969.0
2020-08-13,5081.2849628776385,5168.304220033715,5052.932814180391,5114.9443306470175,4551365.0
2020-08-14,5010.052293480461,5055.067621485214,4947.502968603201,5025.030102390439,7407688.0
2020-08-17,4965.267209960754,4980.445528008709,4935.163899370344,4960.558958384871,2112572.0
2020-08-18,5043.597940533883,5084.723664575518,5035.2248528608625,5051.146470485325,4892315.0
2020-08-19,4979.13011628938,5084.954727467399,4963.9200203161745,5035.6894608325565,5788495.0
2020-08-20,4860.23560422182,4931.6724624295975,4835.017526918777,4900.547472008523,9874478.0
2020-08-21,4714.276947067462,4721.309571582694,4661.5914237816005,4693.762780113644,4656086.0
