Date,ticker,return_1d,log_return_1d,sma_10_ratio,sma_50_ratio,ema_20_ratio,rsi_14,macd_hist,bb_width,volatility_10,volume_change,target
2019-09-13,HDFCBANK.NS,-0.013024140931399697,-0.013109698744840666,0.9813572184976985,0.9475975258188265,0.9718837585998439,40.15297126701038,-4.170490082170076,0.11528819518136142,0.016816856935943866,1.933917493045504,1
2019-09-13,RELIANCE.NS,0.014713226335486551,0.01460603694297749,1.0442604274028,1.1101346935422403,1.067045978030896,75.00375669897582,25.1655183986731,0.18345600773906362,0.010487890613606667,-0.7110129079685841,1
2019-09-16,TCS.NS,-0.007264442881878108,-0.00729095743407435,1.0125991903413165,1.099079023769954,1.03429045707204,60.80417697995688,3.532325636530274,0.15430394156161134,0.024245426516959104,4.608710305895818,0
2019-09-16,INFY.NS,-0.005579059972291467,-0.005594681055110176,1.0067442838221858,0.9736158899127627,0.9905687976397458,44.63227349636698,-0.06543378043044967,0.09567341478242673,0.015233979345773665,-0.5141614816431976,0
2019-09-16,HDFCBANK.NS,0.015465580181255767,0.015347207009175875,1.003356005459454,0.9631854756940458,0.9881459694948861,44.472862389460055,-2.332183151220292,0.11600849262254515,0.018335029082767153,1.6890397719301302,0
2019-09-16,ICICIBANK.NS,0.010094628994324673,0.01004401853792867,1.0227100332207073,1.0098176132531513,1.026241816316424,57.504641650956046,20.585528480642807,0.08283679131781707,0.014308289196326275,0.9635975428913766,1
2019-09-16,RELIANCE.NS,0.005122225788979362,0.005109151816683072,1.0394832260762081,1.1120103205020244,1.0651558016255052,75.88039255972649,24.88646188475427,0.19783187425738383,0.01046672397523081,-0.5896461655423552,0
2019-09-17,ICICIBANK.NS,0.019242555250293947,0.019059758545633923,1.0367762553104287,1.0295021929693178,1.041427943113486,62.2672597429197,24.281512018040146,0.08925709258669455,0.014179828366434095,0.009889621222104683,1
2019-09-17,TCS.NS,-0.005944925236092691,-0.005962666653335411,1.0015427266798538,1.0890775200774974,1.0253934593296028,59.18623617996989,-1.2425764000317656,0.1406672329979272,0.02082542109790529,-0.7084074632568956,0
2019-09-17,INFY.NS,-0.014929551053818213,-0.015042118594834826,0.9921999718589634,0.9592145577931485,0.9780360486791214,40.573775658879995,-0.575946559365816,0.0910193631805918,0.011339101446350617,0.6014107432177727,0
2019-09-17,RELIANCE.NS,-0.0018902361704389303,-0.0018920249212920812,1.0294016083190012,1.1062714668677283,1.056787348895534,74.83207422066994,22.57127191166731,0.2056982599408142,0.010767389482351484,7.1243458363854675,1
2019-09-17,HDFCBANK.NS,-0.015058286957137179,-0.015172814136706238,0.9935993575679548,0.9498511784201399,0.9757505205923169,41.298722465035475,-2.111645160480464,0.11820867267682125,0.017098626728567535,-0.7581289054594292,1
2019-09-18,TCS.NS,-0.009399078626890933,-0.009443528712230925,0.9898187873387263,1.0753838014792254,1.014233803752997,56.63557629464036,-7.560474259853052,0.10767236552656496,0.020762426844740247,0.5768271274409649,1
2019-09-18,ICICIBANK.NS,0.03359058414696303,0.033038744239771045,1.0630139971142716,1.0634885925823905,1.0686335055746985,68.93770528582306,32.46112811395784,0.1111214834961235,0.016766778380706386,-0.7650691705461234,1
2019-09-18,INFY.NS,-0.014471906318513916,-0.014577645762208496,0.9797807782607905,0.9459285328072331,0.9672090171551336,37.104243924686436,-1.8172786181434581,0.09176153044566648,0.012159728664794431,0.07233109448451258,0
2019-09-18,RELIANCE.NS,0.007586570965114614,0.007557937663472154,1.0299656348523758,1.1113447620061596,1.0582732057675788,76.24774080436134,20.7619522375295,0.21020683198562876,0.010345049030798597,0.03626726386743262,0
2019-09-18,HDFCBANK.NS,0.016041945400689483,0.015914633147292776,1.012668455345802,0.9658348800211894,0.9922158024677961,45.67968877433159,-0.43148944052186167,0.11851457179668874,0.018331930332338767,0.2951150815903645,1
2019-09-19,HDFCBANK.NS,0.011825438141223277,0.011756064031512544,1.02309211188142,0.9781582276103186,1.003571732442688,48.763972604428325,1.7576414667915046,0.11838877639287927,0.015445819360664496,1.2100317054253016,1
2019-09-19,TCS.NS,0.012443647260024004,0.012366861422510561,1.0011484070528842,1.0849737458598792,1.024235010278367,59.123577187317316,-8.9631826642905,0.09028008533742597,0.019374093249181986,-0.27282459009038107,1
2019-09-19,RELIANCE.NS,-0.013942216376819694,-0.014040322016349091,1.0105711826702872,1.0927307047042634,1.0392113932698497,68.55778757783096,15.410027757040453,0.20794929044154356,0.012315071297342429,-0.4577167423585242,0
2019-09-19,ICICIBANK.NS,0.011079123184832174,0.011018199275537639,1.0636406010153425,1.0749647122439943,1.0722551593206169,70.83083984829624,38.260300893915016,0.1341314605316347,0.015034531347558772,3.998369631267278,1
2019-09-19,INFY.NS,-0.00879899412513685,-0.008837933862570818,0.9723385738904708,0.9391738404315209,0.9624844557387543,35.16387993337548,-3.0171197860122874,0.09409174190296664,0.011375593282354022,0.6446113960166768,1
2019-09-20,ICICIBANK.NS,0.002010266219642176,0.002008248338371746,1.0546427589539933,1.0766861624910766,1.0668501970642768,71.1778895984355,40.19632357633313,0.15384323719513318,0.014916462400872159,-0.001012158986643752,0
2019-09-20,INFY.NS,0.004441834540415135,0.004431998708708622,0.9789246728550839,0.9453441324839473,0.9698298888751901,36.94086347905825,-3.155875106102064,0.08262587231912039,0.0100158347403598,-0.8312007853896314,0
2019-09-20,TCS.NS,0.018083757419624202,0.01792219118744876,1.0170782547406632,1.1003491324932928,1.0385280399147825,62.529990058025355,-5.7112862548446515,0.09202870142244036,0.020059939893973644,0.5640549769760104,1
2019-09-20,HDFCBANK.NS,0.021819932557882726,0.021585285023065216,1.03968790881995,1.0004656434980308,1.022988161937776,54.013811140123835,4.9717112683038245,0.11983122335534523,0.01504499375402311,-0.7028633541818261,0
2019-09-20,RELIANCE.NS,-0.004100122541544682,-0.004108551090584188,1.0009823858461149,1.085412334477603,1.0315169722466349,66.46445499532456,9.884470630322824,0.1974797742989128,0.011729972176589453,-0.11783066180881474,0
2019-09-23,HDFCBANK.NS,-0.010223494651810938,-0.010276113512905504,1.0228145117989966,0.9912860050697478,1.0113228365932934,51.30348005269343,6.022246985846339,0.12010733148533626,0.01400940594275477,3.4116810881981046,0
2019-09-23,INFY.NS,-0.009467343761205282,-0.009512443938455756,0.9732968941853511,0.9383490791450241,0.9642620301913226,34.74533945652709,-3.6262277358672037,0.08266572978654126,0.009898008181588326,5.181823954084655,1
2019-09-23,RELIANCE.NS,-0.018443748142708327,-0.01861595477617012,0.9818449752157893,1.063173162105705,1.0112887947319609,57.930652832669224,1.9570625651801095,0.17750393940551534,0.010368042921464425,-0.6124853931104857,0
2019-09-23,TCS.NS,0.007577424651935116,0.007548860175784349,1.0234354360193338,1.1042291176737817,1.0417939280942432,63.91162367360136,-2.3483781262809913,0.08946314339460164,0.019598597768902853,-0.32435097051390527,1
2019-09-23,ICICIBANK.NS,-0.015840894876426925,-0.01596770280190513,1.0303628933652198,1.0586465041156,1.0449791866061953,64.63843354110668,35.560669523588395,0.16188228959438544,0.016950675162178054,-0.08981105967622383,0
2019-09-24,RELIANCE.NS,-0.02425362450791657,-0.024552587514954455,0.9602957304970567,1.0358519065056808,0.9880070764315801,49.157250434837415,-8.02294509562114,0.1577178393609066,0.012734628601513072,4.690337113687498,0
2019-09-24,HDFCBANK.NS,-0.005089500459463547,-0.0051024960798232094,1.0134693213744097,0.9873301420476258,1.005584261378211,49.972874104594645,6.079218331642927,0.11558073522564206,0.014033763906730086,-0.5183989681671486,0
2019-09-24,TCS.NS,0.02963438248092687,0.029203770760206287,1.0480027902599125,1.132055440522707,1.0652943163990904,68.79451818883632,6.708161476408506,0.09966987185328405,0.020863787229402814,1.822708423983355,0
2019-09-24,ICICIBANK.NS,-0.015480398000931261,-0.015601470487591241,1.0079824811391431,1.0427581592162343,1.025988110488885,59.02197373036226,27.10228017411505,0.1642348948992753,0.017933467088992395,0.05337638588513949,0
2019-09-24,INFY.NS,0.0033167203519199884,0.0033112321668089064,0.9798873489222012,0.9432647387722811,0.9704677232583284,36.163209366408864,-3.3431276881775034,0.07896981951576183,0.010090627529107806,-0.6624689811522942,1
2019-09-25,RELIANCE.NS,-0.011461302631852521,-0.011527489572564716,0.9532632807765807,1.0225907369880811,0.9788569219786725,45.719016177091824,-16.45547772248601,0.14563344013966373,0.012548567579021067,-0.6310743985926378,1
2019-09-25,TCS.NS,-0.014844649840553337,-0.014955934347977467,1.0252814208357564,1.1107613081032224,1.0445580007440254,63.98573745542623,7.072241896524915,0.10457551708122435,0.01817777241603209,-0.8179239550253197,0
2019-09-25,HDFCBANK.NS,-0.0074928762807976446,-0.007521088895716461,1.0042481100945166,0.980578745978517,0.9982349728675528,48.00876646990548,5.301907274701019,0.114631001474084,0.013638995084211066,0.9666269270650873,0
2019-09-25,INFY.NS,0.0017656445055220793,0.001764087587635085,0.985674390559691,0.9470098307938917,0.9747637704261927,36.9511959963458,-2.706423116562881,0.0774653414583106,0.009433653595755242,0.2712340404706497,1
2019-09-25,ICICIBANK.NS,-0.029023957924413812,-0.029453484449803956,0.9759957314087875,1.013289456687562,0.9965696007979852,50.32890900823957,13.772122340653695,0.16161232049528082,0.021191007630446488,-0.21697624638588442,0
2019-09-26,ICICIBANK.NS,-0.0033367693430826906,-0.003342348772878039,0.9730711608498841,1.0108647494322387,0.9938837447985379,49.45328615324511,3.5952355576736252,0.15433810992213,0.01906950279441581,-0.24112061326688938,1
2019-09-26,INFY.NS,0.032851641000055665,0.03232356026858452,1.0178573106838629,0.979419903781316,1.0061360740169922,49.47089822733645,0.37791383716638194,0.07487492186929351,0.014649906628556076,-0.542298734162221,1
2019-09-26,RELIANCE.NS,0.013803910195444358,0.0137095040179423,0.9696390803532885,1.0355427330547406,0.9930907178878343,50.18629659062534,-19.141532641953603,0.13123567070467085,0.01357018101771714,0.9931469557988892,1
2019-09-26,TCS.NS,-0.012082192537789305,-0.01215577552254004,1.0110854446992228,1.0930560666337112,1.0288081632781036,60.34343214157015,2.7466039236090865,0.1067151686373589,0.014626182923778692,0.985989700985402,0
2019-09-26,HDFCBANK.NS,-0.003791041382604443,-0.0037982455933913864,0.9994833784321364,0.9774245312356343,0.9949764799011948,47.00958211365451,4.335837485582076,0.11197965241863732,0.013738944608289826,-0.11531520219251079,1
2019-09-27,ICICIBANK.NS,0.02533003941445089,0.025014550435456865,0.9942289139472359,1.0371713109460021,1.0172124868855548,55.72898190481483,1.8824032629049725,0.1480683711322469,0.019919666796760504,-0.457286071782521,0
2019-09-27,INFY.NS,0.011077568883464117,0.011016662004589098,1.029208696419478,0.9913340055710718,1.015610055429551,52.97334282239119,3.2821134348781094,0.0744791100755671,0.014400204410763142,4.987697115470158,0
2019-09-27,RELIANCE.NS,0.012085188128069024,0.012012745314668501,0.9849352426413048,1.0462807978225876,1.0046051815183257,53.819146026432506,-18.303931126609932,0.11816832381869524,0.013203350325209052,-0.6412646789606147,0
2019-09-27,HDFCBANK.NS,0.016791348510858395,0.016651932311333432,1.0122930995466306,0.9938589773300361,1.010559015521274,51.778581203127175,4.960016739280615,0.09867013451352175,0.013580203524500085,-0.05349263207625121,1
2019-09-27,TCS.NS,-0.01624477973640348,-0.01637817277047739,0.9945760730756368,1.071537062857793,1.0109308665611159,55.799836578397866,-5.352254569517854,0.10232066164029868,0.015719024653049998,0.9521532679090865,0
2019-09-30,ICICIBANK.NS,-0.0009320341577917501,-0.0009324687716983848,0.9908873012077408,1.0364461297890712,1.0146926598594272,55.44927117630013,0.09520043679476231,0.13925800071365185,0.019835464296642534,1.2513791783498625,1
2019-09-30,INFY.NS,-0.007481161107105394,-0.007509285348646507,1.0217840884152258,0.9844276817296095,1.007243527369309,50.40418941235231,4.518232757786288,0.06544152785234376,0.01449464124521708,-0.25226252248475145,1
2019-09-30,HDFCBANK.NS,0.012759679876674257,0.01267896106700637,1.0214345086230143,1.0064342527655417,1.0211724734296561,55.1381087179353,6.2277979006191435,0.08609180221167172,0.013352045404389898,-0.6082522558376982,0
2019-09-30,RELIANCE.NS,-0.014209799109974552,-0.014311725021954942,0.976376575224089,1.0301884525740972,0.9912428364690203,49.219038640977736,-19.799563849148534,0.10614482411413201,0.013207880339983949,2.146754804076212,1
2019-09-30,TCS.NS,-0.025724429736319943,-0.026061089006966305,0.9706914712253624,1.0414201496637572,0.986341327693709,49.54171037198082,-17.758960129360005,0.10166353367305617,0.017656977904337068,0.33114951988892627,0
2019-10-01,TCS.NS,-0.039488251181329814,-0.04028906486637829,0.9370460763663412,0.9984471818856636,0.9521630029672881,41.96194679337356,-35.46813175634213,0.10209967229263989,0.02136114217479509,0.06344132713504802,1
2019-10-01,INFY.NS,0.019281443036922585,0.019097911431414056,1.0381320107353116,1.003036958835241,1.024064036557666,56.24952440321147,6.648371163868578,0.07139877202562897,0.014660211583113146,0.3124968990295107,0
2019-10-01,RELIANCE.NS,0.01350309410962125,0.013412739800789173,0.9936208569916942,1.0424798658842296,1.0041851056693891,53.250159658305506,-17.85660559652363,0.09765550152292218,0.01450627090731284,-0.41702155945216757,0
2019-10-01,HDFCBANK.NS,-0.007226741175031859,-0.007252980562304206,1.0095836515349021,0.9993501188894736,1.0124627604892869,52.86309202149027,6.165183284759559,0.0837042800990564,0.012315156405214385,0.3139722907733271,1
2019-10-01,ICICIBANK.NS,0.003812756670497519,0.0038055065366040934,0.9937221662979582,1.0404066468684856,1.0167640455119726,56.412169100677225,-0.6344405257465411,0.13500786735386452,0.01898440730952969,0.27573580225876393,1
2019-10-02,INFY.NS,-0.019704869078834508,-0.019901598654094185,1.015006169833384,0.9832249385397381,1.0035136897952004,49.68100341097054,6.254861048008506,0.0719168583327222,0.015436011504903964,-0.2586282134330632,1
2019-10-02,HDFCBANK.NS,0.011944063031036345,0.011873295652880702,1.0175067649765412,1.011161931777903,1.0221652070183744,56.066229230160545,6.849270398536915,0.08691158797683458,0.011952804752017291,0.33853495394707633,0
2019-10-02,TCS.NS,0.009249020090609017,0.009206509822137623,0.9487781314772814,1.0056703565313345,0.9645550052518089,44.0364085285706,-43.31690422074162,0.10538801622534492,0.021745389841011615,-0.8755820041832839,1
2019-10-02,ICICIBANK.NS,0.006048372856850559,0.00603015487227821,1.0014920642006604,1.0473888275670686,1.0206864023349416,57.97000475114808,-0.18048651453328546,0.1322673114443836,0.015412153140572017,-0.3447274335521424,1
2019-10-02,RELIANCE.NS,-0.004544410401921106,-0.004554767625098694,0.9944151125438765,1.0364030418646009,0.9996576949124153,51.741409981509655,-16.918482292025317,0.09416809614145787,0.01393076812182346,0.975357210912192,1
2019-10-03,ICICIBANK.NS,3.745304926727755e-05,3.745234791933953e-05,1.0044276278588566,1.0477970941686927,1.018713918800777,57.98008018538548,-0.2930690735994119,0.12425933232796421,0.01478288405631389,0.4358769589435332,1
2019-10-03,TCS.NS,0.011109398058192665,0.011048141956988668,0.9625991961592555,1.0151968683949741,0.9775729891745585,46.53140090372925,-44.000609471648346,0.11004179762090414,0.021643002778571743,5.136194375025888,1
2019-10-03,INFY.NS,0.0014757663711966185,0.0014746784981715365,1.0128143676371142,0.9846971950465209,1.004516812845659,50.14133940046163,5.905485747790248,0.07160918261768996,0.014916688569010527,-0.5801331873276001,0
2019-10-03,RELIANCE.NS,0.01946103369186658,0.019274089303272277,1.0157701983661092,1.0543333325694348,1.0172604527151474,57.2960877708385,-12.472667122050325,0.0909011379433577,0.015505697852887341,-0.7661895767667992,1
2019-10-03,HDFCBANK.NS,-3.67650256201113e-05,-3.676570147023088e-05,1.0145386647858579,1.0115185130850401,1.01997813225513,56.05345188018308,6.95807991340265,0.09189196535006586,0.011690151246695136,0.22150393857402673,0
2019-10-04,INFY.NS,-0.008237842374329896,-0.008271960902391757,1.0021042781807676,0.9768883555690651,0.9965984716378042,47.52390347618807,4.858617888210446,0.07161685595859728,0.015383489919194018,2.505244736693172,1
2019-10-04,HDFCBANK.NS,-0.0018889323811186465,-0.0018907186636879683,1.0120779067510597,1.0101761265996336,1.0163042455796238,55.35546033230034,6.529603550686142,0.0917230420455066,0.009665812358435904,0.3055728779858675,1
2019-10-04,RELIANCE.NS,0.021387022738380335,0.021161529783921856,1.0368501309714149,1.0745793217862347,1.0351700687162442,62.50342373979614,-5.6285467505078515,0.08640494083209917,0.01710114508461182,2.0659604886375456,1
2019-10-04,TCS.NS,0.01798305702457159,0.017823274595497717,0.9833428879113618,1.0312635544275262,0.995612358267909,50.42692028174494,-38.331442202457154,0.11123927707882127,0.021631982432659732,-0.7206165748797635,1
2019-10-04,ICICIBANK.NS,0.011986430010885396,0.011915161695218512,1.0183994528886475,1.060536263056744,1.0278972927243846,61.186980654995274,1.8159016909859176,0.11581916096934135,0.015459997581874023,-0.5615462698677511,1
2019-10-07,RELIANCE.NS,0.016769305332975826,0.016630252920712095,1.049764664048355,1.0904543905679553,1.0472897950523088,66.07163549909106,1.6231945954647315,0.09223784995254884,0.01632135798603815,0.06953409910338437,0
2019-10-07,TCS.NS,0.013277494685926428,0.013190121303381324,0.9993669780650786,1.0428688602959175,1.007983776487572,53.18753573705551,-29.99218150950861,0.11077830328611553,0.02202154808395937,-0.22176002474121193,1
2019-10-07,HDFCBANK.NS,0.007311177665863422,0.007284580565174551,1.0171311440913429,1.0180912028842144,1.0214257542192366,57.554407919969826,6.541453677066871,0.08507301576894524,0.00906083406592139,-0.5501451061362832,0
2019-10-07,ICICIBANK.NS,0.00470720365948929,0.004696159421101618,1.0229664627446593,1.0648984589171453,1.029526064679215,62.41464988028821,3.6490685679812387,0.11104685926011447,0.014725670670581982,1.3561803244796864,1
2019-10-07,INFY.NS,0.029443519625035997,0.029018384033223012,1.0252194415435463,1.0058543763056496,1.0234133408293231,56.243412557397214,6.2326628784635325,0.07681514347269287,0.016872558428445893,-0.04227899516780487,1
2019-10-08,ICICIBANK.NS,0.025932481288586162,0.025601936872225714,1.0448401452149767,1.0910767850333105,1.0505986017528883,68.37694013900284,9.851539452253405,0.10845833941415021,0.015588008098266888,0.19267153822006033,1
2019-10-08,TCS.NS,0.008459955061203894,0.00842437019809087,1.0130721819669877,1.0496252817131557,1.014915317288725,54.932507524966475,-21.529790988419386,0.11084314314953182,0.01943130157426911,4.1224350721926015,1
2019-10-08,INFY.NS,0.0103920679751619,0.010338441642452921,1.0287337365484255,1.016190962631759,1.0307064136462265,58.914675828496364,7.640360962102742,0.0850100365899478,0.0168782317885251,-0.7958174816804532,0
2019-10-08,HDFCBANK.NS,-0.004169153879651111,-0.004177869033333027,1.0104822685958033,1.0140027750729337,1.01550694117165,55.8526444652562,5.851357821621129,0.0805432207604346,0.00898144594589939,0.2541056516061009,1
2019-10-08,RELIANCE.NS,-0.010284880620410553,-0.010338135466272177,1.033175866804241,1.0768753519613434,1.0329260724610538,62.10281390472988,3.8519262897320914,0.09467639749666652,0.014050152969082014,0.08728889956864316,1
2019-10-09,HDFCBANK.NS,0.0022112270874095064,0.0022087859227773615,1.0093450410425362,1.0163406668245656,1.016034637451293,56.58283755353963,5.280714200282802,0.08039583343042467,0.008288930880397467,0.8920694875449287,1
2019-10-09,INFY.NS,-0.022567884312561737,-0.02282643640123237,1.0011110117665907,0.9935797436075737,1.0067316770585935,51.487278385288526,6.43040078082325,0.08550954478226205,0.01930954103549727,3.47171177679731,0
2019-10-09,RELIANCE.NS,0.017283951195617986,0.01713628281149522,1.04219453508727,1.0926586840952048,1.0457218940328123,65.78420394381669,7.813503072575621,0.101553504868772,0.013066206188549697,0.08579458404303786,0
2019-10-09,TCS.NS,0.055142686781193495,0.053676005916658234,1.0668471309958627,1.1038251222282627,1.0636999454902096,64.34167250224668,-1.3868298934194598,0.11890182577035757,0.02667679355078928,-0.7041408193959005,0
2019-10-09,ICICIBANK.NS,0.003593296904967014,0.0035868564373738527,1.0405674845551593,1.0930112593305925,1.0489418227282667,69.126713272345,13.580021412532815,0.10560416493178351,0.010329618814926354,-0.20059283426876007,0
2019-10-10,RELIANCE.NS,-0.008001425671153806,-0.008033608866798807,1.027430893820676,1.0807779364322143,1.0336772348245542,62.695390352488594,8.03634286002481,0.10518181336799862,0.013881480621022242,-0.7310730129999576,1
2019-10-10,HDFCBANK.NS,0.001397883442429304,0.0013969073129409385,1.00688911489423,1.0176981386831123,1.0157663510585972,57.06734706952189,4.734864271060019,0.08007008979522073,0.007944676828373428,0.15818589254191973,0
2019-10-10,INFY.NS,-0.00664868269215646,-0.0066708836423585,0.99388669342003,0.9870564418400648,1.0000345957812553,49.550082228000605,4.874581632576543,0.08585041789981611,0.0167738701239806,-0.46888679715592707,0
2019-10-10,TCS.NS,-0.0043132585708079985,-0.004322587505627018,1.0593227658474225,1.0956549045674484,1.053182820972936,63.169454828834226,9.705897309699836,0.1270353008692989,0.02632650096186439,0.505057350784679,1
2019-10-10,ICICIBANK.NS,-0.011491392125891897,-0.011557928393084503,1.0216818915161618,1.078217752229392,1.033258035778828,63.89086861260182,12.137761391494415,0.10573699677671557,0.011549175063687373,-0.46559365558541466,0
2019-10-11,INFY.NS,-0.023462686169888003,-0.023742317587865578,0.9733465044192651,0.9646855249218741,0.978755017471203,43.387434854559544,1.9098635763066172,0.08582535325774372,0.017917433311089206,0.5100455599095972,0
2019-10-11,RELIANCE.NS,0.011131725365358003,0.011070223702738597,1.0324755526621172,1.0891932100516224,1.04070545781874,65.12886590308639,9.390608673530302,0.11060586970114022,0.013840887228254026,2.5993552054572033,1
2019-10-11,TCS.NS,0.044372442832576686,0.04341617184993504,1.096320150529322,1.1399716720681445,1.089547282860474,69.33266772552221,27.653333991806186,0.1522493285816814,0.02832017667529444,-0.5018683489974298,0
