Date,Close,High,Low,Open,Volume,Stock,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
2024-09-17,1459.6942138671875,1464.8248328952707,1454.0677548146177,1461.3796100548857,5935328.0,RELIANCE,,,,,,,,,,
2024-09-18,1450.919921875,1469.3111455549956,1448.0448484372855,1457.413889315684,8574714.0,RELIANCE,,,,,,,,,,
2024-09-19,1457.0916748046875,1463.8581906691413,1443.0876132109174,1453.6959512825117,16955902.0,RELIANCE,,,,,,,,,,
2024-09-20,1473.2025146484375,1482.1997658201985,1458.7770437683578,1461.3795684407844,30897320.0,RELIANCE,,,,,,,,,,
2024-09-23,1480.5887451171875,1488.6441789861601,1476.2015834923338,1478.2340798324108,8832314.0,RELIANCE,,,,,,,,,,
2024-09-24,1476.6229248046875,1487.6526722077606,1475.1357678514642,1475.7554165819738,17137444.0,RELIANCE,,,,,,,,,,
2024-09-25,1481.15869140625,1483.6869066134093,1467.5264194610884,1471.1948125268714,7069002.0,RELIANCE,,,,,,,,,,
2024-09-26,1485.12451171875,1491.122760061236,1475.309372285805,1477.8870868947113,18818998.0,RELIANCE,,,,,,,,,,
2024-09-27,1513.10791015625,1520.345334807694,1479.2254687210307,1486.1655345930462,20597478.0,RELIANCE,,,,,,,,,,
2024-09-30,1463.9324951171875,1511.9181178232873,1461.7761901136828,1506.3908994638518,27008814.0,RELIANCE,,,,,,,,,,
2024-10-01,1452.2830810546875,1475.2100841908111,1450.3002051077794,1467.9726595996829,16431642.0,RELIANCE,,,,,,,,,,
2024-10-03,1394.928466796875,1436.9902726871705,1390.070396353704,1424.2750076222521,37757294.0,RELIANCE,,,,,,,,,,
2024-10-04,1374.653564453125,1405.2145916660443,1369.9442340651563,1391.9046094477658,37072876.0,RELIANCE,,,,,,,,,,
2024-10-07,1358.9888916015625,1384.5432314460647,1349.7189700751067,1381.5689173076198,22181340.0,RELIANCE,,,,,,,,,,
2024-10-08,1385.3858642578125,1389.004637160655,1353.4119887771337,1361.2195630224157,17020808.0,RELIANCE,,,,,,,,,,
2024-10-09,1362.8306884765625,1388.979866453412,1360.7486928237201,1385.5594536683957,14310610.0,RELIANCE,,,,,,,,,,
2024-10-10,1359.31103515625,1374.132983939481,1357.699948504806,1368.209166456891,22358646.0,RELIANCE,,,,,,,,,,
2024-10-11,1360.35205078125,1371.4314188021033,1357.1050671377104,1358.2700551936466,7980122.0,RELIANCE,,,,,,,,,,
2024-10-14,1360.7734375,1368.2587216327886,1356.5350159311083,1367.6390728953818,12221432.0,RELIANCE,,,,,,,,,,
2024-10-15,1332.5174560546875,1359.9554295521655,1329.2208521541709,1346.8933067731043,33762794.0,RELIANCE,,,,,,,,,,
2024-10-16,1342.4813232421875,1352.3213935222657,1326.1722170162907,1328.5268821992931,20034438.0,RELIANCE,,,,,,,,,,
2024-10-17,1344.811279296875,1356.7332239102464,1340.4737382347967,1354.0067695283685,15543660.0,RELIANCE,,,,,,,,,,
2024-10-18,1347.66162109375,1356.70849216764,1329.840427555484,1340.5976258716714,12082452.0,RELIANCE,,,,,,,,,,
2024-10-21,1357.476806640625,1362.2357572594483,1346.1000802528206,1355.4196212833501,14067408.0,RELIANCE,,,,,,,,,,
2024-10-22,1331.8482666015625,1364.2187428070656,1328.7500227270916,1357.4769157261562,15831960.0,RELIANCE,,,,,,,,,,
2024-10-23,1327.0645751953125,1345.8522769141389,1323.56973203491,1326.0483270387208,17214742.0,RELIANCE,,,,,,,,,,
2024-10-24,1328.3287353515625,1332.1952468902052,1311.7964576126847,1323.8424540123256,22155934.0,RELIANCE,,,,,,,,,,
2024-10-25,1316.4808349609375,1332.8395608533488,1310.6809472586556,1331.996862815434,18597496.0,RELIANCE,,,,,,,,,,
2024-10-28,1322.9251708984375,1341.4155124030337,1310.7800563182918,1325.552505604476,10824350.0,RELIANCE,,,,,,,,,,
2024-10-29,1328.52685546875,1331.6994085045892,1308.995576227512,1316.728719636798,12008361.0,RELIANCE,,,,,,,,,,
2024-10-30,1332.3935546875,1338.4413022928309,1314.0023313459362,1323.569732267355,11984423.0,RELIANCE,,,,,,,,,,
2024-10-31,1320.64501953125,1331.5012170832633,1314.7955112005386,1328.5269031210519,9331650.0,RELIANCE,,,,,,,,,,
2024-11-01,1327.1884765625,1330.4601492824747,1321.5868277686543,1321.6364480777281,2127335.0,RELIANCE,,,,,,,,,,
2024-11-04,1291.0009765625,1328.52687951389,1274.0969107675833,1326.3952636738204,19796890.0,RELIANCE,,,,,,,,,,
2024-11-05,1294.1240234375,1298.337634786513,1275.1379622128013,1281.9292880644173,16267479.0,RELIANCE,,,,,,,,,,
2024-11-06,1314.002197265625,1316.9270116872763,1289.0675098622075,1298.783649697479,21625209.0,RELIANCE,,,,,,,,,,
2024-11-07,1294.470947265625,1312.6638089321268,1291.447013193,1312.6638089321268,9611974.0,RELIANCE,,,,,,,,,,
2024-11-08,1272.758544921875,1290.5053095001092,1264.083462337208,1286.5395574614042,19814406.0,RELIANCE,,,,,,,,,,
2024-11-11,1261.802978515625,1274.9891511168566,1256.151830843746,1267.9994654475693,9056552.0,RELIANCE,,,,,,,,,,
2024-11-12,1263.33984375,1278.2610337323058,1256.6476373969983,1264.6287615317467,10671091.0,RELIANCE,,,,,,,,,,
2024-11-13,1241.3299560546875,1264.5295076822267,1238.8017408266169,1259.374078659472,14633633.0,RELIANCE,,,,,,,,,,
2024-11-14,1256.746826171875,1261.7040163358736,1240.38809863068,1242.866693712679,12612633.0,RELIANCE,,,,,,,,,,
2024-11-18,1249.9554443359375,1262.0014401044657,1233.24973843027,1256.7467703539512,13620611.0,RELIANCE,,,,,,,,,,
2024-11-19,1231.0189208984375,1270.5276979121372,1224.5745744010292,1249.9553610165642,14183746.0,RELIANCE,,,,,,,,,,
2024-11-21,1212.528564453125,1233.299140266532,1206.8277964681656,1231.0189056876295,19433843.0,RELIANCE,,,,,,,,,,
2024-11-22,1254.565673828125,1257.9860865301255,1211.9833389629089,1218.8739057022901,20471957.0,RELIANCE,,,,,,,,,,
2024-11-25,1275.9805908203125,1293.2811339485756,1271.4694999174592,1278.9549045518283,28923341.0,RELIANCE,,,,,,,,,,
2024-11-26,1284.6060791015625,1286.7376948587628,1273.2045428922675,1283.8625006531302,9247557.0,RELIANCE,,,,,,,,,,
2024-11-27,1282.1275634765625,1292.6864023015983,1274.9892583407009,1282.4250432843673,9572746.0,RELIANCE,,,,,,,,,,
2024-11-28,1259.91943359375,1285.4984608667178,1258.184417128475,1278.905374093644,15027412.0,RELIANCE,,,,,,,,,,
2024-11-29,1281.1361083984375,1288.3736540571424,1264.3312830599236,1269.0406134614407,13202307.0,RELIANCE,,,,,,,,,,
2024-12-02,1297.9410400390625,1300.1221551586505,1266.115905470633,1276.9721028104004,11024152.0,RELIANCE,,,,,,,,,,
2024-12-03,1311.969970703125,1315.4400037478053,1295.8094826849822,1305.7238628126408,16869482.0,RELIANCE,,,,,,,,,,
2024-12-04,1297.74267578125,1317.0262168141671,1292.884726573221,1314.6467414933138,19608540.0,RELIANCE,,,,,,,,,,
2024-12-05,1310.7305908203125,1318.5628538088617,1294.966703202915,1303.0964459866593,16858723.0,RELIANCE,,,,,,,,,,
2024-12-06,1300.320556640625,1312.564791729292,1298.7837793313574,1312.564791729292,9037514.0,RELIANCE,,,,,,,,,,
2024-12-09,1284.0609130859375,1303.7409326166044,1282.0284168341586,1291.8436769577456,14650002.0,RELIANCE,,,,,,,,,,
2024-12-10,1273.8489990234375,1283.812998621138,1269.238788448007,1278.2113501165884,16043729.0,RELIANCE,,,,,,,,,,
2024-12-11,1267.2559814453125,1278.9549980546296,1265.1244866020038,1273.9978081396894,11724373.0,RELIANCE,,,,,,,,,,
2024-12-12,1252.0870361328125,1267.25596445406,1249.8066803924569,1259.1262215126183,20906813.0,RELIANCE,,,,,,,,,,
2024-12-13,1261.9517822265625,1264.281637225772,1228.9864700814942,1249.211828655226,28630222.0,RELIANCE,,,,,,,,,,
2024-12-16,1257.4407958984375,1270.032009408355,1255.7057794921418,1264.0833817296273,9486781.0,RELIANCE,,,,,,,,,,
2024-12-17,1234.6378173828125,1253.0785403896136,1232.1592223274588,1250.2529662315405,17462791.0,RELIANCE,,,,,,,,,,
2024-12-18,1242.5196533203125,1249.162239402372,1230.027558928225,1230.027558928225,12670179.0,RELIANCE,,,,,,,,,,
2024-12-19,1219.914794921875,1234.2411461229626,1218.4772582835096,1228.3916379278016,14244653.0,RELIANCE,,,,,,,,,,
2024-12-20,1194.9803466796875,1228.8874800507767,1191.2128336272758,1213.5201900622435,20312896.0,RELIANCE,,,,,,,,,,
2024-12-23,1211.834716796875,1216.6926661807136,1202.8125341694108,1204.5971709809228,10052824.0,RELIANCE,,,,,,,,,,
2024-12-24,1212.2808837890625,1222.988463211123,1210.545867189896,1211.8347850736238,6734917.0,RELIANCE,,,,,,,,,,
2024-12-26,1206.1339111328125,1217.1883476811242,1203.8535553911518,1213.767935093776,10016178.0,RELIANCE,,,,,,,,,,
2024-12-27,1210.595458984375,1217.3867853075249,1206.5800865394056,1207.86900439277,7000397.0,RELIANCE,,,,,,,,,,
2024-12-30,1200.3338623046875,1212.7268365212021,1197.7561478726802,1205.9851311625014,8818766.0,RELIANCE,,,,,,,,,,
2024-12-31,1205.043212890625,1208.6619856280877,1195.8229125326573,1197.6570485426987,6405475.0,RELIANCE,,,,,,,,,,
2025-01-01,1210.7935791015625,1215.800389087432,1201.2261788160188,1204.4483521073844,5892590.0,RELIANCE,,,,,,,,,,
2025-01-02,1231.167724609375,1233.7949384205442,1209.554328364606,1210.7936258321927,15486276.0,RELIANCE,,,,,,,,,,
2025-01-03,1240.4376220703125,1251.2443199889096,1224.9215938636924,1233.2496968938563,15521102.0,RELIANCE,,,,,,,,,,
2025-01-06,1207.571533203125,1251.1948069805778,1204.597219081935,1243.2136823453243,14816766.0,RELIANCE,,,,,,,,,,
2025-01-07,1230.2257080078125,1233.8444805890147,1210.7935491517349,1211.5371275851955,10070505.0,RELIANCE,,,,,,,,,,
2025-01-08,1254.664794921875,1260.167324257905,1234.6872949225542,1238.3060678446636,19346579.0,RELIANCE,,,,,,,,,,
2025-01-09,1244.0068359375,1258.878406002503,1237.3642497185242,1256.1519514905858,12794704.0,RELIANCE,,,,,,,,,,
2025-01-10,1231.266845703125,1245.9896754309787,1225.4173374439545,1243.114481097643,8120332.0,RELIANCE,,,,,,,,,,
2025-01-13,1229.234375,1234.5881643828388,1215.899582365329,1219.4687349455062,13764861.0,RELIANCE,,,,,,,,,,
2025-01-14,1228.143798828125,1242.6187691440975,1216.742262047884,1233.4479678208604,13095266.0,RELIANCE,,,,,,,,,,
2025-01-15,1241.478515625,1246.2374660533972,1231.2171573529768,1234.2905907014622,9578856.0,RELIANCE,,,,,,,,,,
2025-01-16,1255.6065673828125,1264.0834104275011,1240.586378973141,1248.1212833322295,14117603.0,RELIANCE,,,,,,,,,,
2025-01-17,1291.19921875,1314.6467509950228,1273.997794139219,1310.9288585996749,29366277.0,RELIANCE,,,,,,,,,,
2025-01-20,1294.272705078125,1304.7324245206253,1289.1172758229052,1304.7324245206253,14040244.0,RELIANCE,,,,,,,,,,
2025-01-21,1262.7945556640625,1301.7581181984158,1259.324522599558,1299.2795231523412,14562976.0,RELIANCE,,,,,,,,,,
2025-01-22,1266.16552734375,1271.9159165250771,1257.8374234010246,1267.355325635656,10273590.0,RELIANCE,,,,,,,,,,
2025-01-23,1252.8306884765625,1266.4133410521551,1250.7981921087953,1259.1262957502838,8720682.0,RELIANCE,,,,,,,,,,
2025-01-24,1235.6292724609375,1262.1006196074513,1232.8531975505623,1255.1605533566642,14235970.0,RELIANCE,,,,,,,,,,
2025-01-27,1218.82421875,1229.8291557820492,1209.5542981292017,1228.4907387555406,9536019.0,RELIANCE,,,,,,,,,,
2025-01-28,1223.8310546875,1234.0924134746083,1208.0671667554209,1227.4002071753887,10568025.0,RELIANCE,,,,,,,,,,
2025-01-29,1224.921630859375,1232.1095562529247,1217.53546627882,1225.4173498520336,5928156.0,RELIANCE,,,,,,,,,,
2025-01-30,1242.3214111328125,1246.237542749693,1221.8481926097397,1224.971246456504,9269259.0,RELIANCE,,,,,,,,,,
2025-01-31,1254.2681884765625,1256.1519448799122,1238.306060895825,1245.09738698474,6584612.0,RELIANCE,,,,,,,,,,
2025-02-01,1253.7724609375,1259.6715896071485,1230.374548522757,1254.2681799336815,7118453.0,RELIANCE,,,,,,,,,,
2025-02-03,1235.232666015625,1245.2461659154887,1226.9541826685895,1240.2889757645512,9252345.0,RELIANCE,,,,,,,,,,
2025-02-04,1274.196044921875,1277.7653184740125,1235.9265630557768,1237.3642207434832,16691069.0,RELIANCE,,,,,,,,,,
2025-02-05,1267.2559814453125,1279.4507170461238,1265.7688244708304,1271.6679530846961,10112028.0,RELIANCE,,,,,,,,,,
2025-02-06,1270.577392578125,1276.9721191435924,1259.4732145791813,1262.7945076095025,9956001.0,RELIANCE,,,,,,,,,,
2025-02-07,1255.8544921875,1272.7089385364054,1251.1947819010975,1265.2236540965398,8764283.0,RELIANCE,,,,,,,,,,
2025-02-10,1242.916259765625,1255.6562137259161,1234.8856362555493,1253.673337746878,6970972.0,RELIANCE,,,,,,,,,,
2025-02-11,1224.2772216796875,1253.7230036544372,1219.567891058193,1253.7230036544372,8859714.0,RELIANCE,,,,,,,,,,
2025-02-12,1206.1339111328125,1216.3952699200001,1183.1324776076385,1209.0089844264594,21131654.0,RELIANCE,,,,,,,,,,
2025-02-13,1205.6876220703125,1217.4857574427408,1201.622750831109,1206.6295607029597,8511216.0,RELIANCE,,,,,,,,,,
2025-02-14,1206.827880859375,1213.5200872227356,1195.1288642881832,1208.56289732395,10298145.0,RELIANCE,,,,,,,,,,
2025-02-17,1214.4124755859375,1216.9901902768092,1194.1871154284454,1200.7305822668588,8166683.0,RELIANCE,,,,,,,,,,
2025-02-18,1214.908203125,1219.3696743222742,1205.6877809072391,1214.362863790828,6673250.0,RELIANCE,,,,,,,,,,
2025-02-19,1216.9404296875,1222.1950990873443,1207.125291073852,1209.0585466128707,6217338.0,RELIANCE,,,,,,,,,,
2025-02-20,1222.4429931640625,1228.738599945727,1211.5371757067999,1213.4704313005311,7795582.0,RELIANCE,,,,,,,,,,
2025-02-21,1217.634521484375,1229.3830367840985,1211.6858938870325,1218.1797397323817,6904025.0,RELIANCE,,,,,,,,,,
2025-02-24,1204.151123046875,1212.7765856074127,1200.1357505642943,1206.13399913207,7172498.0,RELIANCE,,,,,,,,,,
2025-02-25,1193.69140625,1210.5458530159883,1191.2128111373545,1200.631472565407,11552182.0,RELIANCE,,,,,,,,,,
2025-02-27,1196.7647705078125,1204.597154814102,1190.370043898487,1202.416039651657,11509215.0,RELIANCE,,,,,,,,,,
2025-02-28,1189.82470703125,1206.9270123506615,1183.0830013175257,1191.7084634163882,23007298.0,RELIANCE,,,,,,,,,,
2025-03-03,1161.2216796875,1196.1202465389174,1146.1022512006402,1193.6912720117396,17944938.0,RELIANCE,,,,,,,,,,
2025-03-04,1151.9517822265625,1163.948157257321,1149.6219272411693,1152.2491409974891,11377373.0,RELIANCE,,,,,,,,,,
2025-03-05,1165.534423828125,1172.8710888254677,1147.093702257875,1151.0594540375048,8664095.0,RELIANCE,,,,,,,,,,
2025-03-06,1199.2432861328125,1203.5560168880775,1175.0026773522586,1186.7511925218207,14468014.0,RELIANCE,,,,,,,,,,
2025-03-07,1239.0992431640625,1244.0564330934674,1201.622838887705,1205.5885908312287,16474965.0,RELIANCE,,,,,,,,,,
2025-03-10,1227.796875,1247.2290360950196,1224.8225609234617,1234.340341763354,11931051.0,RELIANCE,,,,,,,,,,
2025-03-11,1236.62060546875,1238.801720552263,1219.2208210077197,1229.3830600118497,10089838.0,RELIANCE,,,,,,,,,,
2025-03-12,1246.2872314453125,1252.186239348891,1233.3489166666827,1247.2290491693625,11977555.0,RELIANCE,,,,,,,,,,
2025-03-13,1237.2154541015625,1253.326320946517,1233.2000819547634,1249.2614495168184,9505270.0,RELIANCE,,,,,,,,,,
2025-03-17,1228.242919921875,1246.6341428999226,1222.5421515247892,1231.514713672869,16640917.0,RELIANCE,,,,,,,,,,
2025-03-18,1228.242919921875,1228.242919921875,1228.242919921875,1228.242919921875,0.0,RELIANCE,,,,,,,,,,
2025-03-19,1236.471923828125,1242.5196714129374,1228.1934407470596,1230.4241762433128,16162399.0,RELIANCE,,,,,,,,,,
2025-03-20,1258.283447265625,1262.1004590128364,1239.3470073959113,1241.1315230182402,15971477.0,RELIANCE,,,,,,,,,,
2025-03-21,1265.421875,1270.0320859338292,1259.225387461291,1264.0834578966683,21780769.0,RELIANCE,,,,,,,,,,
2025-03-24,1290.951416015625,1294.8180484818179,1273.2542716407156,1279.946478246575,20299319.0,RELIANCE,,,,,,,,,,
2025-03-25,1274.4439697265625,1296.50346593687,1271.6183955406093,1296.50346593687,13713899.0,RELIANCE,,,,,,,,,,
2025-03-26,1262.150146484375,1282.7224842048433,1257.8869148358597,1279.9464094999762,12074747.0,RELIANCE,,,,,,,,,,
2025-03-27,1267.2559814453125,1273.9978081396894,1260.4151561828103,1267.2064821612498,15028056.0,RELIANCE,,,,,,,,,,
2025-03-28,1264.1824951171875,1284.6557128160619,1258.1347478785124,1269.0405652360093,18147129.0,RELIANCE,,,,,,,,,,
2025-04-01,1241.8751220703125,1266.9585500115554,1238.603449529153,1253.7723771839194,12099648.0,RELIANCE,,,,,,,,,,
2025-04-02,1240.4376220703125,1244.7999732789833,1233.2496968938563,1236.868469635997,10142590.0,RELIANCE,,,,,,,,,,
2025-04-03,1238.008544921875,1241.0820994494682,1222.4926375090713,1222.4926375090713,7434366.0,RELIANCE,,,,,,,,,,
2025-04-04,1194.38525390625,1234.7863505024063,1182.9342181609516,1230.473619610667,17908652.0,RELIANCE,,,,,,,,,,
2025-04-07,1155.71923828125,1161.2217676393545,1105.3046397460778,1122.506064991245,22156106.0,RELIANCE,,,,,,,,,,
2025-04-08,1172.0780029296875,1186.3547349162204,1153.3399207865864,1161.9653833278503,19555040.0,RELIANCE,,,,,,,,,,
2025-04-09,1175.2010498046875,1179.613021672609,1157.9996241138485,1159.4867811653644,10223104.0,RELIANCE,,,,,,,,,,
