Date,Open,High,Low,Close,Volume,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,Return,Lag_1,Lag_5,Lag_21,Volatility_20,RSI,MACD,Signal
2019-02-12,553.9604748587062,563.1894638560586,553.9604748587062,556.12939453125,13998153,559.6373901367188,547.3375900268554,,558.1037745429098,548.8564656233376,0.0025133183426908623,-0.019135996525829646,0.0005034274296489283,-0.0011384178183643234,0.01963496175521945,56.078316497153935,11.213993255852074,11.584301955413178
2019-02-14,549.3128564552972,549.3128564552972,539.1321939259117,541.8765258789062,14496604,560.8989013671875,549.2918273925782,,555.1485596985596,548.1635395982811,-0.02562869143854052,0.0025133183426908623,0.01447877385659746,0.02995079505057685,0.020833021886307406,45.50547721151611,9.255578532471645,11.118187977284778
2019-02-15,544.3332058212081,553.2523589386116,537.3616603663344,550.8399658203125,20994460,561.6646545410156,551.7263336181641,,554.3641352462213,548.4281709308879,0.016541480417273657,-0.02562869143854052,-0.015149826539348155,0.005532801780574248,0.020978058888382892,49.72066678163702,8.281683824406969,10.550527349041158
2019-02-18,553.2967244485915,554.4033454359582,537.8044442934547,540.0618896484375,21106139,560.3433959960937,552.5175567626953,,551.7608928984197,547.6039533437929,-0.01956661978188934,0.016541480417273657,-0.009841850980087052,-0.001276745729001827,0.019498196946262553,48.344207650326034,6.622135550199232,9.764450400906721
2019-02-19,539.132124430359,548.7373736708197,536.1222180726803,538.2911376953125,13658461,557.0324584960938,552.0395111083984,,549.3096631251693,546.6894844996317,-0.0032787944994188134,-0.01956661978188934,-0.019135996525829646,0.04398604486592861,0.01662180697550338,51.00759834950164,5.115436324021175,8.834270259637004
2019-02-20,541.7216465839695,548.8702417164039,539.57482832799,546.3693237304688,13776558,554.5005737304688,552.0218078613282,,548.7746660698308,546.6581390940636,0.015007094617501826,-0.0032787944994188134,0.0025133183426908623,0.045045665986658046,0.016985106235302316,57.05934975484591,4.485448071249948,7.964223475635634
2019-02-21,547.0996507231351,556.7491632550892,544.1561082536389,551.9243774414062,23142949,551.6964599609375,552.4777221679688,,549.347682537616,547.172359753579,0.01016721376853491,0.015007094617501826,-0.02562869143854052,-0.002060158591658978,0.017036781310637045,53.87476774875636,4.360544962987092,7.243300610829617
2019-02-22,550.9063696321634,551.2162068932724,542.673314598179,545.4840698242188,19152470,549.126953125,552.1435302734375,,548.6448646235601,547.0079028580867,-0.011668822542398427,0.01016721376853491,0.016541480417273657,-0.007165044416331479,0.016808238924310756,46.43147109345644,3.724258425056405,6.539345968015758
2019-02-25,547.0997456286915,550.1982368058309,540.3052494604813,545.4619750976562,17176522,547.1173828125,551.8403259277344,,548.0659263500885,546.8576399176637,-4.050480625328312e-05,-0.011668822542398427,-0.01956661978188934,0.017247073229559096,0.01680769623581166,35.75593808424763,3.181832989307395,5.867731781226655
2019-02-26,535.369810658872,546.5685699194651,533.8206242395728,540.128173828125,22160532,545.6566833496094,551.6345031738281,,546.6222271318551,546.2048214472594,-0.009778502467704175,-4.050480625328312e-05,-0.0032787944994188134,-0.0011624103722023271,0.01668764810519549,33.579007205713765,2.313293885189978,5.156749696290139
2019-02-27,543.5806810693128,551.0391128042148,535.1484160679546,541.566650390625,24308835,544.2004089355469,551.9188995361328,,545.7027856823796,545.7556727010352,0.002663213348611082,-0.009778502467704175,0.015007094617501826,-0.01320233730915521,0.01631040113023221,28.489869713901214,1.7171094795313593,4.468748492101445
2019-02-28,546.103714945572,548.8037843138575,542.9166993834878,544.9085693359375,24688859,544.50361328125,552.7012573242188,,545.5583511338197,545.673772344408,0.006170835931093688,0.002663213348611082,0.01016721376853491,-0.015371590857095718,0.016057095765632464,34.32789953356952,1.4875698628154623,3.872462039802911
2019-03-01,547.5422609049652,549.9103912857396,541.0133999644827,542.6953735351562,17329606,543.6891540527344,552.676904296875,,545.0377166252913,545.3862277253496,-0.004061591109639551,0.006170835931093688,-0.011668822542398427,-0.012348520821058528,0.014996997352912333,35.783016561987125,1.1202152942062185,3.3219752264924143
2019-03-05,541.5224694607421,548.7817507558763,539.397811854067,547.830078125,15577500,544.4659729003906,552.4046844482422,,545.5454930291456,545.6218576878081,0.009461485835775552,-0.004061591109639551,-4.050480625328312e-05,0.026302730844859346,0.014535946224023209,45.379176826653264,1.2165421256547688,2.900865678940313
2019-03-06,548.781803498409,563.5216207548008,546.701408160775,559.8477172851562,26332276,546.621630859375,551.8270446777344,,548.1462088510775,546.9918638008637,0.0219368005518934,0.009461485835775552,-0.009778502467704175,0.018579468669086108,0.013393054521695716,52.17852139042596,2.20892752251018,2.7624720197602817
2019-03-07,559.4934563069631,566.4871023500223,556.9040137254028,562.2599487304688,17738092,548.210693359375,551.3556335449218,,550.7125948027453,548.4606748017508,0.004308727839438253,0.0219368005518934,0.002663213348611082,0.032761384111307246,0.013441512186104131,63.866297078113504,3.148027117739275,2.8395857263765842
2019-03-08,560.4009372146203,564.1191025568273,558.6082777903562,560.86572265625,13211934,549.1048278808594,550.4006439208985,,552.558766032482,549.652909181128,-0.002479682355762236,0.004308727839438253,0.006170835931093688,0.0005034274296489283,0.012956756602723017,57.603257891072836,3.7389841358382228,3.0194704227223848
2019-03-11,562.1714737819083,580.7400799174743,561.2640637135738,577.2432861328125,21258869,552.2807495117188,550.7038513183594,,557.0471549583835,552.3022806146821,0.02920050702866739,-0.002479682355762236,-0.004061591109639551,0.01447877385659746,0.014245555864716168,75.9900166389351,5.4353903177132,3.5026651773236512
2019-03-12,582.9089819983315,590.4780995651925,581.7359971792328,589.3051147460938,24561597,556.6650634765625,551.8912231445313,,562.9125532866992,555.8526905801687,0.020895571941751623,0.02920050702866739,0.009461485835775552,-0.015149826539348155,0.014707525708485302,81.17404754285339,7.643496033369615,4.3308461237746565
2019-03-13,591.8060821060708,601.9866858465925,587.8666043720284,596.365234375,24577591,562.28876953125,553.9727264404297,537.1478625488281,568.9951259804719,559.7370919852057,0.011980414648103288,0.020895571941751623,0.0219368005518934,-0.009841850980087052,0.013962996792168735,80.93685299034127,9.83759909222806,5.432212436690627
2019-03-14,597.4497089144025,602.8720089653071,591.4076752180963,593.820068359375,22753310,567.514111328125,555.8572601318359,539.100336303711,573.5089140045695,563.0029160685039,-0.004267797431707021,0.011980414648103288,0.004308727839438253,-0.019135996525829646,0.014075644541544922,76.92757921330022,11.244353628424733,6.594653947773166
2019-03-15,595.3471487793354,601.4555465859182,580.3860210833575,585.0115966796875,34764353,571.5244140625,558.014013671875,541.0058905029297,575.6003723213163,565.1105574784492,-0.014833570216014835,-0.004267797431707021,-0.002479682355762236,0.0025133183426908623,0.013076285284189408,74.65495121310526,11.526969669674259,7.581126102970073
2019-03-18,589.1501929738362,601.0793114262324,588.2649436727448,597.5824584960938,22104063,577.0131225585938,560.3511383056641,543.2837023925781,579.5972113696996,568.2185649199461,0.02148822670824635,-0.014833570216014835,0.02920050702866739,-0.02562869143854052,0.013371087917289132,78.10935611377228,12.60369146461403,8.585646515840006
2019-03-19,601.9867341954044,610.8395237390288,594.5061994229327,609.3124389648438,21448030,583.1613586425781,563.8136657714844,545.743882446289,585.0000863189963,572.1499437568947,0.019629057550099915,0.02148822670824635,0.020895571941751623,0.016541480417273657,0.012557341326165263,84.9040405626697,14.22522739087242,9.713569284690383
2019-03-20,609.8656981021215,614.3805883246756,603.7572998317772,608.8255004882812,21639437,588.0591369628906,567.3403839111328,548.1403228759766,589.3320495351927,575.6571213138425,-0.0007991605708719263,0.019629057550099915,0.011980414648103288,-0.01956661978188934,0.012471556798395978,84.26160434630937,15.294617077545013,10.829784063580433
2019-03-22,607.5197242067311,611.2378899295851,591.6733460571144,593.9086303710938,25078643,591.2240051269531,569.7173492431641,550.2393109130859,590.1641661008059,577.4017817060717,-0.02450106000031882,-0.0007991605708719263,-0.004267797431707021,-0.0032787944994188134,0.014041424057965615,72.32760025653391,14.782553239522144,11.620340856592895
2019-03-25,588.9730844650911,591.7395768986418,582.8204251489317,586.2508544921875,17394088,593.7625183105469,571.4336730957032,552.1311407470703,589.4526472322224,578.247366412671,-0.012893861929774264,-0.02450106000031882,-0.014833570216014835,0.015007094617501826,0.014472233195598962,68.90849420010524,13.608840394015147,12.018041954458518
2019-03-26,588.8403186618444,607.1212474376593,588.7075312750372,605.19580078125,20734876,596.5577697753906,574.4192596435547,554.430640258789,592.3150640227166,580.8216400908163,0.03231542631263662,-0.012893861929774264,0.02148822670824635,0.01016721376853491,0.0154176126674684,72.23742762449345,14.029160948903154,12.420266716484404
2019-03-27,609.9321386710575,609.9321386710575,595.0152718866375,597.2284545898438,22079870,597.3501037597656,577.0075836181641,556.6544512939453,593.2084142062807,582.3884649997794,-0.013164906599023252,0.03231542631263662,0.019629057550099915,-0.011668822542398427,0.015928607037391417,64.96015484698015,13.569020213741624,12.650017856051596
2019-03-28,597.6708939259498,606.324470477621,594.3732521300802,601.986572265625,22930248,597.9122375488281,580.1005035400391,558.9844909667969,594.804452363949,584.2595662355352,0.007966997619108795,-0.013164906599023252,-0.0007991605708719263,-4.050480625328312e-05,0.015572050204512071,65.60597000324644,13.429780016083328,12.805970527054715
2019-04-01,606.4131020011401,622.7021032334529,603.1154596255492,616.084716796875,22088854,600.1387023925781,583.8264068603515,561.3056805419922,598.6736100351451,587.2973116187451,0.023419367110117495,0.007966997619108795,-0.02450106000031882,-0.009778502467704175,0.01605368231115646,69.72330499236975,14.282529279681285,13.101282639631625
2019-04-02,618.8068982011463,621.0643428947214,610.8836809945728,615.1329956054688,17526740,603.1508422851563,587.3376281738281,563.5525048828125,601.6662374167686,589.9536922585426,-0.0015447894834242915,0.023419367110117495,-0.012893861929774264,0.002663213348611082,0.01615662547849285,65.20962992763,14.712270475676519,13.423480522851365
2019-04-03,616.4831138425319,621.0201646238312,607.2983856558683,608.71484375,17169813,604.2640808105468,590.6386016845703,565.6838049316407,602.9478063473041,591.743738423692,-0.010433762944469294,-0.0015447894834242915,0.03231542631263662,0.006170835931093688,0.016430206084181977,58.161204374897665,14.372811285016837,13.613346824260722
2019-04-04,610.3967730610038,612.4771678327015,596.3429984151883,598.9103393554688,18320845,603.2238708496094,593.1926147460938,567.1772631835937,602.2137194982031,592.4274017402162,-0.016106892242236825,-0.010433762944469294,-0.013164906599023252,-0.004061591109639551,0.01711755917816772,51.045999495299405,13.166058461331772,13.523889095521405
2019-04-05,602.4072136697757,603.7129859979176,594.4618939853823,599.28662109375,14717266,602.2699829101563,595.1645599365235,568.2059545898437,601.6815186366694,593.0816390107963,0.0006282772454491159,-0.016106892242236825,0.007966997619108795,0.009461485835775552,0.016638508658981185,52.28744982699315,12.100316646002625,13.239174462643032
2019-04-08,600.2162046801037,600.8801417011313,585.9190138260517,588.3756103515625,19081843,601.7166809082031,596.4703430175781,569.0389990234376,599.2622583016056,592.6328386251913,-0.018206664988238752,0.0006282772454491159,0.023419367110117495,0.0219368005518934,0.017331071505955916,51.383312903390966,10.26201669149907,12.64374266920874
2019-04-09,588.2205910167756,593.4436792831946,584.7237386228037,590.67724609375,20774977,602.1593200683594,597.9609191894531,569.9964221191407,597.7013447300004,592.4463634628497,0.003911847638980559,-0.018206664988238752,-0.0015447894834242915,0.004308727839438253,0.017294964452244488,46.89858069666318,8.887434933148711,11.892480880550506
2019-04-10,592.2265507481526,596.6750764335661,587.1583505228762,589.3272705078125,16651949,600.5724670410157,598.5651184082031,570.739609375,596.1787839759877,592.1489776444228,-0.002285470779287868,0.003911847638980559,-0.010433762944469294,-0.002479682355762236,0.0161544535608416,40.100806780755526,7.602037644033999,11.0343920126239
2019-04-11,590.0133624275286,598.888252928807,588.264965445455,596.1439208984375,12558520,600.464013671875,598.9070587158203,571.6319665527344,596.1724452284682,592.5298300441034,0.011566833458684478,-0.002285470779287868,-0.016106892242236825,0.02920050702866739,0.015682401427339974,44.08911657789792,7.049607502569415,10.237434946688444
2019-04-12,597.5602725712885,600.6145007223635,591.65108599662,594.506103515625,12948769,599.715966796875,598.8141021728516,572.6371960449219,595.8694737675762,592.7182173515181,-0.002747352317782892,0.011566833458684478,0.0006282772454491159,0.020895571941751623,0.015468838029435541,50.317824881704475,6.406327625310041,9.471213356330653
2019-04-15,595.3471988570321,597.0956551150056,590.9208335400103,593.200439453125,9285737,597.4275390625,598.7831207275391,573.7836303710938,595.3841944862987,592.7641809667009,-0.0021962164135556073,-0.002747352317782892,-0.018206664988238752,0.011980414648103288,0.015445978442149434,53.96475862962298,5.725561669841113,8.722082920416941
2019-04-16,595.3470744696564,601.9866210579718,593.1338922735513,594.7938232421875,17360317,595.3936218261719,599.2722320556641,575.0942785644531,595.2768542030868,592.9576237874677,0.0026860799201893215,-0.0021962164135556073,0.003911847638980559,-0.004267797431707021,0.015048511226151402,42.60071307129497,5.253581501229405,8.028382563524259
2019-04-18,608.6262569615424,615.1551181712927,604.1998923495519,613.47314453125,39286534,595.8694519042969,600.0667663574219,576.5000927734375,598.5852720640537,594.9127956779039,0.03140469950955871,0.0026860799201893215,-0.002285470779287868,-0.014833570216014835,0.015900537962723005,60.02729170858001,6.308970726634925,7.684500167174358
2019-04-22,601.9867358910117,605.085227013863,593.7094175338176,595.5021362304688,23607922,595.5286315917969,599.3762512207031,577.3446459960937,598.0247017131883,594.968957467265,-0.029293879383282095,0.03140469950955871,0.011566833458684478,0.02148822670824635,0.016697037943468464,46.558712846336185,5.634769286413871,7.274553963391941
2019-04-23,596.67504937718,607.7409611357401,595.7898000746608,603.6908569335938,19807450,595.9690551757812,599.1195190429687,577.9904528808594,599.0549120529454,595.8000713670975,0.013750951012467594,-0.029293879383282095,-0.002747352317782892,0.019629057550099915,0.01702072229571615,42.98242400658556,5.693666758027007,6.9583765052706985
2019-04-24,606.5458650761914,617.3904643392481,604.7531466235507,615.0444946289062,16101112,598.6359436035157,600.1763122558593,578.8575793457031,601.9621095768667,597.6337854650402,0.018807039339609144,0.013750951012467594,-0.0021962164135556073,-0.0007991605708719263,0.016525592856518414,49.9551702048196,6.578173982645353,6.882335997465553
2019-04-25,614.8674710903454,625.180921221674,603.137562941129,607.4754028320312,30469914,600.3157592773438,601.2375396728515,579.4077770996093,602.9645267275536,598.5715042616762,-0.012306575968039302,0.018807039339609144,0.0026860799201893215,-0.02450106000031882,0.016498460563026007,49.37940265939728,6.5938415159761234,6.824637099176551
2019-04-26,608.6262916236552,617.8995443334779,606.7229464587433,616.5051879882812,15069884,603.0335510253906,601.8030090332031,580.3142980957032,605.4264655308456,600.2801696977108,0.014864445727602149,-0.012306575968039302,0.03140469950955871,-0.012893861929774264,0.015217433048164355,58.87875510043168,7.249615518296309,6.909632785346977
2019-04-30,618.0986958860659,618.0986958860659,604.9966511607613,616.5051879882812,22348580,605.069677734375,602.766845703125,581.3332482910156,607.4407789675057,601.825978867532,0.0,0.014864445727602149,-0.029293879383282095,0.03231542631263662,0.014851150719646836,58.72199759217475,7.680739031518442,7.063854037987336
2019-05-02,616.1510320190431,625.844806825793,611.7689300216467,621.927490234375,18992003,607.81181640625,603.7638916015625,582.6770947265625,610.0747267514996,603.7410466801584,0.00879522565541957,0.0,0.013750951012467594,-0.013164906599023252,0.014870704291180065,67.99626792378707,8.36264421798137,7.32361207857567
2019-05-03,623.2111958810029,627.4384094458284,620.8652259081734,623.6095581054688,14240262,610.8527282714844,604.1401336669921,584.0266979980469,612.5356053942404,605.6338565345064,0.0027046044715917095,0.00879522565541957,0.018807039339609144,0.007966997619108795,0.013975391205292289,67.78213609869564,8.935496154015368,7.645988898220334
2019-05-06,618.8068603274784,620.9315175028881,609.998335310432,613.00830078125,15832114,612.6741760253906,604.0338989257813,585.4493334960938,612.6215500161966,606.3363761915759,-0.01699983136311356,0.0027046044715917095,-0.012306575968039302,0.023419367110117495,0.014522612473979698,61.625363601606495,8.438187895455371,7.804428699458949
2019-05-07,617.3905240382364,617.4790489756616,593.2225069761276,594.6832275390625,19417647,610.7951843261719,603.3323181152343,586.3261987304687,609.3600366480097,605.2262785368567,-0.029893678794941425,-0.01699983136311356,0.014864445727602149,-0.0015447894834242915,0.015845003829688755,49.35572311277376,6.4928360431389365,7.5421101658219465
2019-05-08,593.1339293378248,593.1339293378248,571.9758802189367,575.1849975585938,31958919,608.7634704589843,602.1460510253906,587.0286608886719,603.1463928802239,602.3645651476754,-0.03278759022876254,-0.029893678794941425,0.0,-0.010433762944469294,0.017071074817071524,42.63787030193484,3.3415553016624244,6.701999186910155
2019-05-09,570.47090294577,570.47090294577,554.0712163675477,556.151611328125,42670173,604.0095458984375,599.9893005371093,587.3858703613281,594.6018868093436,597.9624420893165,-0.033090894775171575,-0.03278759022876254,0.00879522565541957,-0.016106892242236825,0.018421953342772857,37.56310565033241,-0.6817408426197744,5.225251172454382
2019-05-10,559.9362251932031,565.5577364097078,551.0834944331871,553.8057250976562,24557430,597.8856689453125,598.2608062744141,587.5345983886718,587.1844026244402,593.7562716288788,-0.004218069646272582,-0.033090894775171575,0.0027046044715917095,0.0006282772454491159,0.01809955803692617,36.30989924902586,-4.012978065273842,3.377605316351027
2019-05-13,552.3671264964185,558.0771031610542,543.3372873863411,545.351318359375,17603659,591.6732604980468,595.9945098876954,587.4031372070312,579.5783871044098,589.1455135493279,-0.015266015418656798,-0.004218069646272582,-0.01699983136311356,-0.018206664988238752,0.01822910143266347,25.579172712935133,-7.250793036329014,1.2519256379386388
2019-05-14,547.3209346445572,561.8615963834152,545.1077524862425,557.922119140625,28438234,585.8149536132812,594.4242523193359,587.6518981933593,575.6408837539326,586.171411923871,0.023050830461119665,-0.015266015418656798,-0.029893678794941425,0.003911847638980559,0.019196437139372687,35.98541252499797,-8.703130398350027,-0.7390855752210037
2019-05-15,563.4773242204387,565.6905068440055,553.5622353372404,556.350830078125,24419559,579.7995178222657,592.4345977783203,587.8696752929687,572.1336012059603,583.3309719723421,-0.0028163232978113406,0.023050830461119665,-0.03278759022876254,-0.002285470779287868,0.01890663948573481,31.429051664568433,-9.867011641709155,-2.5646707928478665
2019-05-16,557.700832340462,562.9903444412419,556.881947222031,560.091064453125,14451308,573.6158752441406,590.7138458251953,588.2689331054687,569.9440490376877,581.1173763115329,0.006722798228727012,-0.0028163232978113406,-0.033090894775171575,0.011566833458684478,0.01903874505632555,27.072896088200736,-10.368318047654839,-4.125400246770179
2019-05-17,560.8214852839767,565.2256894999022,554.1818786920556,560.99853515625,17276949,567.3547729492187,589.1037506103515,588.6575708007813,568.3175919492554,579.2010838361548,0.001620219926220523,0.006722798228727012,-0.004218069646272582,-0.002747352317782892,0.01906426725183538,29.46811786384322,-10.570571756192862,-5.414434550611096
2019-05-20,581.448359716685,592.1159095094665,576.9776733603718,586.8927612304688,26979100,564.7432189941406,588.7086975097657,589.4972546386718,571.6948954873461,579.9336979970866,0.04615738625236632,0.001620219926220523,-0.015266015418656798,-0.0021962164135556073,0.02195867885445601,38.61468899189181,-8.544531547806514,-6.0404539508102735
2019-05-21,589.6814643939042,605.0852175397996,588.729791746263,593.0454711914062,30343560,564.579443359375,587.6873138427734,590.5042565917969,575.5768183731144,581.1825515940285,0.010483533564186187,0.04615738625236632,0.023050830461119665,0.0026860799201893215,0.020831217816378797,41.38772748253408,-6.3693488158523905,-6.10623292388259
2019-05-22,595.634903419491,601.8539280461488,590.9650652062413,593.31103515625,24689918,566.3920471191407,587.5777587890625,591.4138757324218,578.801221445311,582.3377400817493,0.0004477969696154993,0.010483533564186187,-0.0028163232978113406,0.03140469950955871,0.01977647952871701,39.08123979390797,-4.571397276081825,-5.799265794083903
2019-05-23,607.2983091066549,616.15103811441,586.4943604811834,590.433837890625,38766006,569.8202697753907,586.914907836914,592.0255981445313,580.9162426283048,583.1088542794149,-0.004849391120573476,0.0004477969696154993,0.006722798228727012,-0.029293879383282095,0.019531689632877103,37.45603099442763,-3.340033870309753,-5.307419409023314
2019-05-24,596.675036517145,599.2423185345325,582.7319466350825,591.7396240234375,22269265,573.6136596679687,585.7496643066406,592.6151916503907,582.8841301631567,583.9308875812618,0.002211570626571069,-0.004849391120573476,0.001620219926220523,0.013750951012467594,0.018994239706340597,41.35013597870411,-2.2331256439528033,-4.692560655703429
